identifier_id,actor_id,identifier_type,identifier_value,source_id,first_seen,last_seen,confidence,status,observation_id
IDENT_003258,ACT_0015,handle,NullCipher,SRC_000715,2025-11-07T12:12:24Z,2026-09-01T00:00:00Z,0.38,duplicate_observation,OBS_012092
IDENT_003259,ACT_0030,handle,OnyxRoot,SRC_002636,2025-10-23T21:36:22Z,2026-09-01T00:00:00Z,0.52,duplicate_observation,OBS_011865
IDENT_003260,ACT_0058,handle,PhantomDrift95,SRC_002228,2025-08-28T17:09:54Z,2025-11-14T17:09:54Z,0.28,duplicate_observation,OBS_008747
IDENT_003261,ACT_0020,handle,ChromeHarbor,SRC_001274,2025-07-27T15:43:16Z,2025-10-17T15:43:16Z,0.25,duplicate_observation,OBS_012951
IDENT_003262,ACT_0005,handle,CipherHollow,SRC_000855,2026-09-21T00:00:00Z,2026-09-01T00:00:00Z,0.36,duplicate_observation,
IDENT_003263,ACT_0052,handle,ZeroTrace,SRC_002359,2026-10-10T00:00:00Z,2026-09-01T00:00:00Z,0.23,duplicate_observation,
IDENT_003264,ACT_0007,handle,GhostForge71,SRC_001694,2024-06-05T13:12:42Z,2024-11-04T13:12:42Z,0.18,duplicate_observation,
IDENT_003265,ACT_0047,handle,StormFox,SRC_004684,2024-08-11T22:38:20Z,2024-10-26T22:38:20Z,0.15,duplicate_observation,
IDENT_003266,ACT_0051,handle,FrostSignal,SRC_001224,2026-10-15T00:00:00Z,2026-09-01T00:00:00Z,0.68,duplicate_observation,OBS_007073
IDENT_003267,ACT_0025,handle,DarkMarrow,SRC_000141,2026-05-07T13:33:59Z,2026-09-01T00:00:00Z,0.31,duplicate_observation,OBS_006794
IDENT_003268,ACT_0038,handle,CrimsonLedger,SRC_001089,2025-11-13T11:07:27Z,2026-07-31T11:07:27Z,0.14,duplicate_observation,OBS_012264
IDENT_003269,ACT_0056,handle,VoidNode,SRC_003307,2024-09-03T10:20:14Z,2025-04-04T10:20:14Z,0.33,duplicate_observation,
IDENT_003270,ACT_0053,handle,DarkOrbit,SRC_005024,2026-03-20T21:22:52Z,2026-09-01T00:00:00Z,0.4,duplicate_observation,OBS_003207
IDENT_003271,ACT_0012,handle,ObsidianRoot49,SRC_000288,2024-12-26T10:37:19Z,2025-01-11T10:37:19Z,0.11,duplicate_observation,
IDENT_003272,ACT_0058,handle,PhantomDrift95,SRC_005510,2025-08-21T17:09:54Z,2025-11-20T17:09:54Z,0.7,duplicate_observation,OBS_005155
IDENT_003273,ACT_0046,handle,PhantomGrid,SRC_004674,2026-02-06T14:13:34Z,2026-07-03T14:13:34Z,0.34,duplicate_observation,OBS_012753
IDENT_003274,ACT_0049,handle,EmberSignal,SRC_001164,2026-06-05T01:19:15Z,2026-09-01T00:00:00Z,0.17,duplicate_observation,
IDENT_003275,ACT_0035,handle,BlackReaper60,SRC_003221,2026-11-13T00:00:00Z,2026-09-01T00:00:00Z,0.25,duplicate_observation,OBS_013447
IDENT_003276,ACT_0035,handle,StormDrift,SRC_004929,2026-10-17T00:00:00Z,2026-09-01T00:00:00Z,0.42,duplicate_observation,
IDENT_003277,ACT_0036,handle,TalonSpire,SRC_002253,2026-04-20T18:10:40Z,2026-09-01T00:00:00Z,0.5,duplicate_observation,OBS_011322
IDENT_003278,ACT_0008,handle,FrostMoth,SRC_001525,2026-10-04T10:13:36Z,2026-09-01T00:00:00Z,0.2,duplicate_observation,OBS_013637
IDENT_003279,ACT_0047,handle,AshForge54,SRC_004362,2024-11-29T22:38:20Z,2026-02-13T22:38:20Z,0.24,duplicate_observation,
IDENT_003280,ACT_0034,handle,DarkVector32,SRC_004096,2024-12-05T10:59:17Z,2025-09-04T10:59:17Z,0.62,duplicate_observation,OBS_007013
IDENT_003281,ACT_0012,handle,ObsidianRoot49,SRC_001898,2024-12-21T10:37:19Z,2025-01-23T10:37:19Z,0.33,duplicate_observation,OBS_009112
IDENT_003282,ACT_0038,handle,CrimsonLedger,SRC_001360,2025-11-15T11:07:27Z,2026-08-01T11:07:27Z,0.49,duplicate_observation,OBS_001664
IDENT_003283,ACT_0037,handle,VoidMoth,SRC_005589,2025-01-15T20:05:11Z,2025-07-15T20:05:11Z,0.32,duplicate_observation,
IDENT_003284,ACT_0044,handle,NightSentinel32,SRC_004772,2026-03-13T18:00:37Z,2026-07-25T18:00:37Z,0.43,duplicate_observation,OBS_012776
IDENT_003285,ACT_0042,handle,AshFox60,SRC_005124,2025-06-25T00:56:31Z,2025-11-08T00:56:31Z,0.5,duplicate_observation,OBS_005345
IDENT_003286,ACT_0017,handle,UmbraSpire59,SRC_001829,2025-08-18T11:28:43Z,2026-08-06T11:28:43Z,0.23,duplicate_observation,OBS_012630
IDENT_003287,ACT_0025,handle,ChromeOrbit,SRC_002627,2026-09-12T00:00:00Z,2026-09-01T00:00:00Z,0.39,duplicate_observation,OBS_011001
IDENT_003288,ACT_0011,handle,IronSpecter,SRC_002162,2026-10-30T00:00:00Z,2026-09-01T00:00:00Z,0.69,duplicate_observation,
IDENT_003289,ACT_0032,handle,RuneEcho,SRC_002144,2025-07-28T17:55:46Z,2026-08-10T17:55:46Z,0.19,duplicate_observation,OBS_010067
IDENT_003290,ACT_0048,handle,CrimsonTrace,SRC_001115,2024-08-16T21:47:44Z,2025-11-17T21:47:44Z,0.53,duplicate_observation,
IDENT_003291,ACT_0054,handle,ShadowGrid,SRC_004351,2026-09-21T00:00:00Z,2026-09-01T00:00:00Z,0.64,duplicate_observation,OBS_005933
IDENT_003292,ACT_0052,handle,ZeroTrace,SRC_005589,2026-10-13T00:00:00Z,2026-09-01T00:00:00Z,0.53,duplicate_observation,OBS_004093
IDENT_003293,ACT_0055,handle,StormRunner,SRC_005448,2024-03-24T04:37:32Z,2024-06-23T04:37:32Z,0.51,duplicate_observation,OBS_003290
IDENT_003294,ACT_0033,handle,TalonSentinel,SRC_000423,2025-08-06T01:20:48Z,2026-02-09T01:20:48Z,0.22,duplicate_observation,OBS_002764
IDENT_003295,ACT_0010,handle,HavocSpire71,SRC_001732,2026-09-18T00:00:00Z,2026-09-01T00:00:00Z,0.19,duplicate_observation,
IDENT_003296,ACT_0020,handle,BlackRoot71,SRC_000347,2025-11-21T15:43:16Z,2026-02-26T15:43:16Z,0.28,duplicate_observation,OBS_000288
IDENT_003297,ACT_0009,handle,WraithHex25,SRC_000658,2026-10-13T00:00:00Z,2026-09-01T00:00:00Z,0.32,duplicate_observation,OBS_010312
IDENT_003298,ACT_0040,handle,ObsidianHex,SRC_005688,2026-01-09T18:08:11Z,2026-09-01T00:00:00Z,0.15,duplicate_observation,OBS_010275
IDENT_003299,ACT_0056,handle,AshShade20,SRC_001504,2026-04-25T10:20:14Z,2026-09-01T00:00:00Z,0.1,duplicate_observation,
IDENT_003300,ACT_0035,handle,BlackReaper60,SRC_002728,2026-10-30T00:00:00Z,2026-09-01T00:00:00Z,0.21,duplicate_observation,
IDENT_003301,ACT_0038,handle,VectorVector,SRC_002494,2025-09-01T11:07:27Z,2025-10-31T11:07:27Z,0.27,duplicate_observation,
IDENT_003302,ACT_0054,handle,UmbraHollow,SRC_005151,2026-02-08T15:36:14Z,2026-05-10T15:36:14Z,0.52,duplicate_observation,
IDENT_003303,ACT_0011,handle,StormMarrow12,SRC_000193,2026-05-16T12:53:27Z,2026-09-01T00:00:00Z,0.59,duplicate_observation,
IDENT_003304,ACT_0034,handle,HavocSentinel54,SRC_000663,2025-10-19T10:59:17Z,2026-09-01T00:00:00Z,0.7,duplicate_observation,
IDENT_003305,ACT_0058,handle,DarkSignal,SRC_001594,2026-01-09T17:09:54Z,2026-09-01T00:00:00Z,0.14,duplicate_observation,OBS_012538
IDENT_003306,ACT_0017,handle,BlackCipher,SRC_001835,2026-09-15T11:28:43Z,2026-09-01T00:00:00Z,0.41,duplicate_observation,OBS_002471
IDENT_003307,ACT_0004,handle,OnyxNode,SRC_001873,2026-04-27T04:44:17Z,2026-09-01T00:00:00Z,0.14,duplicate_observation,OBS_014046
IDENT_003308,ACT_0032,handle,RuneEcho,SRC_000544,2025-07-20T17:55:46Z,2026-08-05T17:55:46Z,0.1,duplicate_observation,
IDENT_003309,ACT_0051,handle,GreyEcho,SRC_005524,2026-07-05T11:41:03Z,2026-09-01T00:00:00Z,0.7,duplicate_observation,
IDENT_003310,ACT_0045,handle,PhantomWolf,SRC_002038,2025-11-17T07:17:31Z,2026-09-01T00:00:00Z,0.4,duplicate_observation,OBS_009940
IDENT_003311,ACT_0026,handle,ZeroFox,SRC_001115,2026-11-10T00:00:00Z,2026-09-01T00:00:00Z,0.2,duplicate_observation,OBS_004049
IDENT_003312,ACT_0023,handle,SilverPulse,SRC_002331,2026-10-01T00:00:00Z,2026-09-01T00:00:00Z,0.14,duplicate_observation,OBS_006237
IDENT_003313,ACT_0003,handle,GreyRoot,SRC_005084,2024-08-18T18:21:03Z,2025-10-25T18:21:03Z,0.61,duplicate_observation,OBS_008333
IDENT_003314,ACT_0024,handle,VectorHarbor,SRC_001485,2026-11-11T00:00:00Z,2026-09-01T00:00:00Z,0.29,duplicate_observation,
IDENT_003315,ACT_0036,handle,IronMarrow,SRC_001264,2026-11-03T00:00:00Z,2026-09-01T00:00:00Z,0.19,duplicate_observation,
IDENT_003316,ACT_0058,handle,PhantomDrift95,SRC_001245,2025-08-27T17:09:54Z,2025-11-12T17:09:54Z,0.16,duplicate_observation,OBS_013842
IDENT_003317,ACT_0015,handle,IronFalcon73,SRC_003923,2026-11-15T00:00:00Z,2026-09-01T00:00:00Z,0.36,duplicate_observation,
IDENT_003318,ACT_0003,handle,IronLedger,SRC_000926,2025-11-23T18:21:03Z,2026-09-01T00:00:00Z,0.23,duplicate_observation,OBS_013464
IDENT_003319,ACT_0017,handle,ChromeSignal,SRC_002178,2024-12-01T11:28:43Z,2025-06-29T11:28:43Z,0.7,duplicate_observation,OBS_009494
IDENT_003320,ACT_0009,handle,AshSignal52,SRC_001520,2026-10-25T00:00:00Z,2026-09-01T00:00:00Z,0.5,duplicate_observation,OBS_006788
IDENT_003321,ACT_0003,handle,IronLedger,SRC_004750,2025-11-18T18:21:03Z,2026-09-01T00:00:00Z,0.28,duplicate_observation,
IDENT_003322,ACT_0057,handle,DriftReaper,SRC_002463,2026-09-29T00:00:00Z,2026-09-01T00:00:00Z,0.17,duplicate_observation,OBS_009891
IDENT_003323,ACT_0043,handle,UmbraRoot,SRC_001797,2025-03-03T22:06:12Z,2026-04-26T22:06:12Z,0.21,duplicate_observation,OBS_003043
IDENT_003324,ACT_0059,handle,FrostRunner37,SRC_005455,2026-10-26T00:00:00Z,2026-09-01T00:00:00Z,0.21,duplicate_observation,OBS_003221
IDENT_003325,ACT_0045,handle,PhantomWolf,SRC_001663,2025-11-11T07:17:31Z,2026-09-01T00:00:00Z,0.33,duplicate_observation,OBS_011906
IDENT_003326,ACT_0050,handle,CipherForge,SRC_003077,2026-10-21T00:00:00Z,2026-09-01T00:00:00Z,0.44,duplicate_observation,OBS_003909
IDENT_003327,ACT_0026,handle,BlackDrift,SRC_005740,2026-03-03T18:43:51Z,2026-09-01T00:00:00Z,0.46,duplicate_observation,OBS_000807
IDENT_003328,ACT_0026,handle,ChromeMarrow,SRC_001422,2025-07-19T18:43:51Z,2025-09-13T18:43:51Z,0.1,duplicate_observation,OBS_001457
IDENT_003329,ACT_0021,handle,StormLedger,SRC_002616,2026-10-01T00:00:00Z,2026-09-01T00:00:00Z,0.16,duplicate_observation,OBS_008100
IDENT_003330,ACT_0035,handle,BlackReaper60,SRC_004125,2026-11-11T00:00:00Z,2026-09-01T00:00:00Z,0.37,duplicate_observation,OBS_008478
IDENT_003331,ACT_0039,handle,UmbraWarden,SRC_000939,2026-05-23T04:35:29Z,2026-06-30T04:35:29Z,0.56,duplicate_observation,
IDENT_003332,ACT_0050,handle,RogueWarden,SRC_002776,2026-10-25T00:00:00Z,2026-09-01T00:00:00Z,0.62,duplicate_observation,OBS_013180
IDENT_003333,ACT_0021,handle,StormWolf89,SRC_005505,2026-10-11T00:00:00Z,2026-09-01T00:00:00Z,0.51,duplicate_observation,OBS_002271
IDENT_003334,ACT_0054,handle,ShadowGrid,SRC_002818,2026-10-02T00:00:00Z,2026-09-01T00:00:00Z,0.24,duplicate_observation,
IDENT_003335,ACT_0015,handle,SilverLedger,SRC_000619,2026-10-10T00:00:00Z,2026-09-01T00:00:00Z,0.56,duplicate_observation,OBS_013202
IDENT_003336,ACT_0055,handle,HavocSentinel,SRC_000084,2024-08-08T04:37:32Z,2025-11-18T04:37:32Z,0.1,duplicate_observation,OBS_007675
IDENT_003337,ACT_0016,handle,ChromeGrid,SRC_005214,2025-09-07T15:47:40Z,2026-02-16T15:47:40Z,0.32,duplicate_observation,OBS_008497
IDENT_003338,ACT_0017,handle,UmbraSpire59,SRC_003938,2025-08-14T11:28:43Z,2026-08-02T11:28:43Z,0.1,duplicate_observation,
IDENT_003339,ACT_0023,handle,NullEcho,SRC_004071,2026-11-14T00:00:00Z,2026-09-01T00:00:00Z,0.1,duplicate_observation,
IDENT_003340,ACT_0021,handle,StormWolf89,SRC_004602,2026-10-05T00:00:00Z,2026-09-01T00:00:00Z,0.58,duplicate_observation,OBS_003822
IDENT_003341,ACT_0025,handle,DarkMarrow,SRC_001483,2026-05-15T13:33:59Z,2026-09-01T00:00:00Z,0.26,duplicate_observation,OBS_002921
IDENT_003342,ACT_0042,handle,ObsidianWarden,SRC_003158,2025-05-21T00:56:31Z,2025-06-27T00:56:31Z,0.39,duplicate_observation,OBS_011470
IDENT_003343,ACT_0042,handle,ObsidianWarden,SRC_002195,2025-05-23T00:56:31Z,2025-06-25T00:56:31Z,0.52,duplicate_observation,
IDENT_003344,ACT_0017,handle,UmbraSpire59,SRC_000908,2025-08-18T11:28:43Z,2026-08-04T11:28:43Z,0.49,duplicate_observation,OBS_013344
IDENT_003345,ACT_0036,handle,TalonSpire,SRC_002961,2026-04-29T18:10:40Z,2026-09-01T00:00:00Z,0.47,duplicate_observation,OBS_011655
IDENT_003346,ACT_0053,handle,IronHarbor,SRC_005076,2024-08-07T21:22:52Z,2025-02-18T21:22:52Z,0.11,duplicate_observation,OBS_009948
IDENT_003347,ACT_0032,handle,VoidHollow,SRC_000608,2026-07-29T17:55:46Z,2026-09-01T00:00:00Z,0.1,duplicate_observation,OBS_011560
IDENT_003348,ACT_0055,handle,HavocSentinel,SRC_000841,2024-08-05T04:37:32Z,2025-11-16T04:37:32Z,0.32,duplicate_observation,
IDENT_003349,ACT_0023,handle,GreySentinel,SRC_004415,2026-09-20T00:00:00Z,2026-09-01T00:00:00Z,0.2,duplicate_observation,
IDENT_003350,ACT_0042,handle,ObsidianWarden,SRC_005801,2025-05-07T00:56:31Z,2025-07-02T00:56:31Z,0.1,duplicate_observation,
IDENT_003351,ACT_0009,handle,WraithHex25,SRC_001237,2026-10-08T00:00:00Z,2026-09-01T00:00:00Z,0.25,duplicate_observation,OBS_010287
IDENT_003352,ACT_0006,handle,RogueRoot,SRC_000070,2025-09-18T08:56:39Z,2025-12-25T08:56:39Z,0.45,duplicate_observation,OBS_013991
IDENT_003353,ACT_0046,handle,PhantomGrid,SRC_002724,2026-02-02T14:13:34Z,2026-06-23T14:13:34Z,0.37,duplicate_observation,OBS_003614
IDENT_003354,ACT_0046,handle,ObsidianFalcon,SRC_003228,2025-09-21T14:13:34Z,2026-01-17T14:13:34Z,0.44,duplicate_observation,
IDENT_003355,ACT_0023,handle,SilverPulse,SRC_003227,2026-10-13T00:00:00Z,2026-09-01T00:00:00Z,0.19,duplicate_observation,
IDENT_003356,ACT_0023,handle,SilverPulse,SRC_002230,2026-10-08T00:00:00Z,2026-09-01T00:00:00Z,0.29,duplicate_observation,OBS_006237
IDENT_003357,ACT_0005,handle,CipherHollow,SRC_001987,2026-09-21T00:00:00Z,2026-09-01T00:00:00Z,0.1,duplicate_observation,OBS_013307
IDENT_003358,ACT_0040,handle,FrostWolf,SRC_003775,2025-06-07T18:08:11Z,2025-11-29T18:08:11Z,0.17,duplicate_observation,
IDENT_003359,ACT_0052,handle,IronRunner,SRC_003674,2025-08-03T08:12:20Z,2026-02-23T08:12:20Z,0.4,duplicate_observation,
IDENT_003360,ACT_0019,handle,VoidDrift,SRC_005417,2025-09-02T04:42:59Z,2026-09-01T00:00:00Z,0.35,duplicate_observation,
IDENT_003361,ACT_0027,handle,RuneWarden,SRC_005512,2024-04-19T01:12:14Z,2024-06-24T01:12:14Z,0.33,duplicate_observation,
IDENT_003362,ACT_0010,handle,SilentFox,SRC_002210,2026-05-28T20:43:57Z,2026-09-01T00:00:00Z,0.28,duplicate_observation,OBS_002534
IDENT_003363,ACT_0030,handle,SilentOrbit,SRC_003655,2025-01-18T21:36:22Z,2025-08-20T21:36:22Z,0.48,duplicate_observation,
IDENT_003364,ACT_0052,handle,StormHollow,SRC_000638,2026-04-10T08:12:20Z,2026-09-01T00:00:00Z,0.37,duplicate_observation,OBS_008063
IDENT_003365,ACT_0033,handle,TalonSentinel,SRC_002016,2025-07-31T01:20:48Z,2026-02-21T01:20:48Z,0.67,duplicate_observation,OBS_002575
IDENT_003366,ACT_0031,handle,WraithWarden,SRC_004538,2025-08-21T19:36:25Z,2026-03-21T19:36:25Z,0.1,duplicate_observation,OBS_004459
IDENT_003367,ACT_0037,handle,VoidMoth,SRC_005190,2025-01-14T20:05:11Z,2025-08-03T20:05:11Z,0.2,duplicate_observation,
IDENT_003368,ACT_0021,handle,NullPulse,SRC_001116,2026-10-03T00:00:00Z,2026-09-01T00:00:00Z,0.34,duplicate_observation,OBS_004726
IDENT_003369,ACT_0031,handle,StormMarrow37,SRC_001981,2025-03-11T19:36:25Z,2025-08-11T19:36:25Z,0.1,duplicate_observation,OBS_001627
IDENT_003370,ACT_0034,handle,PhantomOrbit,SRC_002368,2026-10-30T00:00:00Z,2026-09-01T00:00:00Z,0.36,duplicate_observation,OBS_007947
IDENT_003371,ACT_0054,handle,UmbraHollow,SRC_004602,2026-02-16T15:36:14Z,2026-04-28T15:36:14Z,0.46,duplicate_observation,OBS_011501
IDENT_003372,ACT_0031,handle,StormMarrow37,SRC_002244,2025-03-26T19:36:25Z,2025-08-01T19:36:25Z,0.24,duplicate_observation,
IDENT_003373,ACT_0026,handle,RuneCrow,SRC_000357,2025-09-15T18:43:51Z,2026-02-24T18:43:51Z,0.24,duplicate_observation,OBS_001927
IDENT_003374,ACT_0040,handle,ChromeShade,SRC_003970,2026-10-07T00:00:00Z,2026-09-01T00:00:00Z,0.26,duplicate_observation,
IDENT_003375,ACT_0038,handle,VectorVector,SRC_004872,2025-08-16T11:07:27Z,2025-10-29T11:07:27Z,0.55,duplicate_observation,
IDENT_003376,ACT_0026,handle,RuneCrow,SRC_001373,2025-09-20T18:43:51Z,2026-03-04T18:43:51Z,0.13,duplicate_observation,
IDENT_003377,ACT_0031,handle,RogueReaper,SRC_004043,2026-04-11T19:36:25Z,2026-09-01T00:00:00Z,0.37,duplicate_observation,OBS_007874
IDENT_003378,ACT_0029,handle,GhostShade,SRC_000772,2024-05-08T22:51:37Z,2025-04-30T22:51:37Z,0.21,duplicate_observation,
IDENT_003379,ACT_0024,handle,OnyxEcho,SRC_000468,2026-10-15T00:47:04Z,2026-09-01T00:00:00Z,0.16,duplicate_observation,OBS_012247
IDENT_003380,ACT_0020,handle,BlackRoot71,SRC_002637,2025-11-06T15:43:16Z,2026-03-02T15:43:16Z,0.22,duplicate_observation,OBS_010423
IDENT_003381,ACT_0023,handle,GreyOrbit,SRC_003374,2026-04-21T00:01:56Z,2026-09-01T00:00:00Z,0.1,duplicate_observation,OBS_011584
IDENT_003382,ACT_0051,handle,EmberOrbit93,SRC_003740,2026-09-06T00:00:00Z,2026-09-01T00:00:00Z,0.4,duplicate_observation,OBS_002848
IDENT_003383,ACT_0014,handle,HavocHollow,SRC_005250,2025-01-07T02:17:28Z,2025-10-27T02:17:28Z,0.38,duplicate_observation,
IDENT_003384,ACT_0040,handle,RuneMoth,SRC_004969,2026-10-23T00:00:00Z,2026-09-01T00:00:00Z,0.34,duplicate_observation,
IDENT_003385,ACT_0023,handle,NullEcho,SRC_000690,2026-11-16T00:00:00Z,2026-09-01T00:00:00Z,0.19,duplicate_observation,OBS_007600
IDENT_003386,ACT_0046,handle,ObsidianFalcon,SRC_000336,2025-09-25T14:13:34Z,2026-01-23T14:13:34Z,0.4,duplicate_observation,OBS_003914
IDENT_003387,ACT_0018,handle,DriftTrace,SRC_003569,2024-06-14T18:40:31Z,2025-10-07T18:40:31Z,0.13,duplicate_observation,OBS_004626
IDENT_003388,ACT_0012,handle,CipherSpire,SRC_003061,2025-02-07T10:37:19Z,2025-10-25T10:37:19Z,0.49,duplicate_observation,OBS_006635
IDENT_003389,ACT_0020,handle,NightCipher,SRC_003480,2026-11-13T00:00:00Z,2026-09-01T00:00:00Z,0.15,duplicate_observation,
IDENT_003390,ACT_0034,handle,HavocSentinel54,SRC_000974,2025-10-11T10:59:17Z,2026-09-01T00:00:00Z,0.19,duplicate_observation,OBS_000932
IDENT_003391,ACT_0048,handle,CrimsonTrace,SRC_004196,2024-08-10T21:47:44Z,2025-11-06T21:47:44Z,0.54,duplicate_observation,
IDENT_003392,ACT_0017,handle,ChromeSignal,SRC_002794,2024-12-07T11:28:43Z,2025-06-11T11:28:43Z,0.34,duplicate_observation,OBS_014021
IDENT_003393,ACT_0035,handle,RogueDrift,SRC_005424,2026-11-16T00:00:00Z,2026-09-01T00:00:00Z,0.63,duplicate_observation,
IDENT_003394,ACT_0059,handle,NullWolf,SRC_002495,2026-07-27T16:19:50Z,2026-09-01T00:00:00Z,0.58,duplicate_observation,
IDENT_003395,ACT_0007,handle,IronWolf81,SRC_005698,2024-12-09T13:12:42Z,2025-02-14T13:12:42Z,0.59,duplicate_observation,
IDENT_003396,ACT_0044,handle,NightSentinel32,SRC_001331,2026-03-21T18:00:37Z,2026-08-08T18:00:37Z,0.21,duplicate_observation,
IDENT_003397,ACT_0040,handle,RuneMoth,SRC_002537,2026-10-20T00:00:00Z,2026-09-01T00:00:00Z,0.42,duplicate_observation,OBS_011169
IDENT_003398,ACT_0050,handle,CipherForge,SRC_004910,2026-10-22T00:00:00Z,2026-09-01T00:00:00Z,0.17,duplicate_observation,
IDENT_003399,ACT_0047,handle,StormFox,SRC_004183,2024-08-12T22:38:20Z,2024-10-27T22:38:20Z,0.56,duplicate_observation,
IDENT_003400,ACT_0042,handle,CipherFalcon,SRC_000247,2025-10-30T00:56:31Z,2026-07-17T00:56:31Z,0.1,duplicate_observation,OBS_011848
IDENT_003401,ACT_0023,handle,GreySentinel,SRC_001347,2026-09-28T00:00:00Z,2026-09-01T00:00:00Z,0.44,duplicate_observation,
IDENT_003402,ACT_0017,handle,BlackCipher,SRC_000237,2026-09-06T11:28:43Z,2026-09-01T00:00:00Z,0.51,duplicate_observation,
IDENT_003403,ACT_0035,handle,StormDrift,SRC_001216,2026-10-15T00:00:00Z,2026-09-01T00:00:00Z,0.34,duplicate_observation,OBS_009517
IDENT_003404,ACT_0010,handle,HavocSpire71,SRC_004315,2026-09-25T00:00:00Z,2026-09-01T00:00:00Z,0.49,duplicate_observation,
IDENT_003405,ACT_0051,handle,SilverGrid,SRC_003545,2026-11-07T00:00:00Z,2026-09-01T00:00:00Z,0.33,duplicate_observation,
IDENT_003406,ACT_0046,handle,VectorSentinel,SRC_005090,2026-07-10T14:13:34Z,2026-09-01T00:00:00Z,0.17,duplicate_observation,OBS_013200
IDENT_003407,ACT_0021,handle,StormWolf89,SRC_002081,2026-09-30T00:00:00Z,2026-09-01T00:00:00Z,0.2,duplicate_observation,
IDENT_003408,ACT_0013,handle,NightWarden,SRC_004779,2026-09-17T00:00:00Z,2026-09-01T00:00:00Z,0.26,duplicate_observation,
IDENT_003409,ACT_0032,handle,VoidHollow,SRC_000075,2026-08-17T17:55:46Z,2026-09-01T00:00:00Z,0.18,duplicate_observation,
IDENT_003410,ACT_0022,handle,CrimsonVector47,SRC_005444,2024-03-17T11:56:59Z,2025-07-12T11:56:59Z,0.7,duplicate_observation,
IDENT_003411,ACT_0052,handle,StormHollow,SRC_002918,2026-03-23T08:12:20Z,2026-09-01T00:00:00Z,0.18,duplicate_observation,
IDENT_003412,ACT_0013,handle,VectorPulse,SRC_005144,2026-07-19T09:25:01Z,2026-09-01T00:00:00Z,0.1,duplicate_observation,OBS_003899
IDENT_003413,ACT_0050,handle,FrostReaper,SRC_002530,2026-07-12T02:56:43Z,2026-09-01T00:00:00Z,0.22,duplicate_observation,OBS_000275
IDENT_003414,ACT_0034,handle,DarkVector32,SRC_003953,2024-12-08T10:59:17Z,2025-08-31T10:59:17Z,0.54,duplicate_observation,OBS_004023
IDENT_003415,ACT_0032,handle,RuneEcho,SRC_005271,2025-08-07T17:55:46Z,2026-07-31T17:55:46Z,0.22,duplicate_observation,OBS_010612
IDENT_003416,ACT_0056,handle,VoidCipher,SRC_000984,2026-10-16T00:00:00Z,2026-09-01T00:00:00Z,0.4,duplicate_observation,
IDENT_003417,ACT_0016,handle,ChromeGrid,SRC_005259,2025-09-04T15:47:40Z,2026-03-03T15:47:40Z,0.52,duplicate_observation,OBS_001714
IDENT_003418,ACT_0018,handle,GreyRunner,SRC_005308,2025-10-25T18:40:31Z,2026-09-01T00:00:00Z,0.24,duplicate_observation,
IDENT_003419,ACT_0032,handle,VoidHollow,SRC_002736,2026-07-29T17:55:46Z,2026-09-01T00:00:00Z,0.31,duplicate_observation,OBS_013862
IDENT_003420,ACT_0020,handle,NightCipher,SRC_003924,2026-10-26T00:00:00Z,2026-09-01T00:00:00Z,0.42,duplicate_observation,
IDENT_003421,ACT_0020,handle,ChromeHarbor,SRC_001071,2025-07-24T15:43:16Z,2025-11-02T15:43:16Z,0.26,duplicate_observation,
IDENT_003422,ACT_0058,handle,PhantomDrift95,SRC_001108,2025-08-20T17:09:54Z,2025-11-15T17:09:54Z,0.1,duplicate_observation,
IDENT_003423,ACT_0053,handle,DarkOrbit,SRC_004079,2026-03-24T21:22:52Z,2026-09-01T00:00:00Z,0.43,duplicate_observation,OBS_003509
IDENT_003424,ACT_0012,handle,ObsidianRoot49,SRC_001416,2024-12-20T10:37:19Z,2025-01-21T10:37:19Z,0.27,duplicate_observation,
IDENT_003425,ACT_0031,handle,StormMarrow37,SRC_000487,2025-03-09T19:36:25Z,2025-08-01T19:36:25Z,0.1,duplicate_observation,OBS_008668
IDENT_003426,ACT_0021,handle,StormWolf89,SRC_002564,2026-10-17T00:00:00Z,2026-09-01T00:00:00Z,0.19,duplicate_observation,
IDENT_003427,ACT_0051,handle,FrostSignal,SRC_005518,2026-10-21T00:00:00Z,2026-09-01T00:00:00Z,0.37,duplicate_observation,OBS_001423
IDENT_003428,ACT_0047,handle,StormFox,SRC_005583,2024-08-27T22:38:20Z,2024-10-16T22:38:20Z,0.35,duplicate_observation,
IDENT_003429,ACT_0020,handle,BlackRoot71,SRC_004234,2025-11-20T15:43:16Z,2026-02-22T15:43:16Z,0.33,duplicate_observation,
IDENT_003430,ACT_0035,handle,BlackReaper60,SRC_004532,2026-11-11T00:00:00Z,2026-09-01T00:00:00Z,0.32,duplicate_observation,OBS_001688
IDENT_003431,ACT_0005,handle,SilentVector,SRC_005491,2026-07-18T07:09:23Z,2026-09-01T00:00:00Z,0.15,duplicate_observation,OBS_010472
IDENT_003432,ACT_0056,handle,VoidNode,SRC_001631,2024-08-29T10:20:14Z,2025-03-29T10:20:14Z,0.1,duplicate_observation,OBS_011727
IDENT_003433,ACT_0009,handle,AshSignal52,SRC_004151,2026-10-25T00:00:00Z,2026-09-01T00:00:00Z,0.28,duplicate_observation,OBS_000849
