transaction_id,from_wallet,to_wallet,timestamp,amount,currency,transaction_type,source,confidence,actor_from,actor_to,transaction_cluster,risk_signal
TX_006731,WALLET_SYN_0085,WALLET_SYN_0168,2025-07-04T20:05:11Z,0.601352,USDT_SIM,consolidation,SRC_000804,0.48,,ACT_0003,TXCLUSTER_022,low
TX_006732,WALLET_SYN_0014,WALLET_SYN_0198,2025-10-15T17:55:46Z,0.429849,USDT_SIM,payment,SRC_000652,0.47,ACT_0004,,,low
TX_006733,WALLET_SYN_0021,WALLET_SYN_0027,2026-08-16T00:00:00Z,0.423158,ETH_SIM,transfer,SRC_005249,0.26,,ACT_0004,,low
TX_006734,WALLET_SYN_0138,WALLET_SYN_0073,2026-08-08T00:00:00Z,0.866135,BTC_SIM,escrow_release,SRC_005755,0.1,,,,low
TX_006735,WALLET_SYN_0211,WALLET_SYN_0143,2026-08-08T00:00:00Z,0.099145,BTC_SIM,transfer,SRC_003109,0.56,,ACT_0049,,low
TX_006736,WALLET_SYN_0128,WALLET_SYN_0144,2024-10-02T22:51:37Z,0.105257,ETH_SIM,payment,SRC_002864,0.82,,ACT_0037,TXCLUSTER_023,low
TX_006737,WALLET_SYN_0074,WALLET_SYN_0202,2025-07-16T18:08:11Z,0.313653,BTC_SIM,transfer,SRC_005426,0.79,ACT_0024,ACT_0046,,medium
TX_006738,WALLET_SYN_0056,WALLET_SYN_0139,2026-07-09T22:38:20Z,0.428104,USDT_SIM,transfer,SRC_001135,0.6,,ACT_0002,,low
TX_006739,WALLET_SYN_0156,WALLET_SYN_0113,2025-05-07T08:56:39Z,0.065921,BTC_SIM,split,SRC_003235,0.82,ACT_0006,,,low
TX_006740,WALLET_SYN_0096,WALLET_SYN_0015,2025-11-27T22:04:42Z,0.217842,BTC_SIM,transfer,SRC_000425,0.61,,ACT_0013,,low
TX_006741,WALLET_SYN_0182,WALLET_SYN_0144,2026-05-15T18:43:51Z,0.062021,ETH_SIM,transfer,SRC_003209,0.18,,ACT_0037,,low
TX_006742,WALLET_SYN_0202,WALLET_SYN_0143,2026-08-23T00:00:00Z,0.096703,BTC_SIM,payment,SRC_001400,0.73,ACT_0046,ACT_0049,,medium
TX_006743,WALLET_SYN_0119,WALLET_SYN_0033,2026-09-01T00:00:00Z,2.472512,USDT_SIM,transfer,SRC_004221,0.48,,,,medium
TX_006744,WALLET_SYN_0111,WALLET_SYN_0187,2026-08-20T00:00:00Z,0.165844,USDT_SIM,split,SRC_002751,0.6,ACT_0029,ACT_0011,,medium
TX_006745,WALLET_SYN_0085,WALLET_SYN_0171,2026-08-22T00:00:00Z,0.241462,BTC_SIM,payment,SRC_000274,0.93,,ACT_0054,,low
TX_006746,WALLET_SYN_0026,WALLET_SYN_0028,2025-02-03T18:00:37Z,0.221964,ETH_SIM,transfer,SRC_001550,0.89,,ACT_0007,,medium
TX_006747,WALLET_SYN_0149,WALLET_SYN_0202,2025-08-13T18:08:11Z,0.140284,BTC_SIM,escrow_release,SRC_002893,0.5,,ACT_0046,,low
TX_006748,WALLET_SYN_0125,WALLET_SYN_0117,2026-02-14T18:21:03Z,0.805627,BTC_SIM,consolidation,SRC_004520,0.62,,,,low
TX_006749,WALLET_SYN_0156,WALLET_SYN_0097,2026-02-15T18:08:11Z,0.288388,USDT_SIM,transfer,SRC_002496,0.18,ACT_0006,,,medium
TX_006750,WALLET_SYN_0172,WALLET_SYN_0067,2026-08-17T19:36:25Z,0.22654,BTC_SIM,consolidation,SRC_004472,0.93,ACT_0021,ACT_0015,,low
TX_006751,WALLET_SYN_0032,WALLET_SYN_0016,2026-08-22T00:00:00Z,0.320096,BTC_SIM,consolidation,SRC_000661,0.77,ACT_0048,ACT_0026,,low
TX_006752,WALLET_SYN_0156,WALLET_SYN_0043,2026-08-21T00:00:00Z,0.575189,BTC_SIM,transfer,SRC_005184,0.89,ACT_0006,ACT_0018,,low
TX_006753,WALLET_SYN_0159,WALLET_SYN_0035,2026-04-09T04:42:59Z,0.096723,ETH_SIM,transfer,SRC_001087,0.63,ACT_0015,,,medium
TX_006754,WALLET_SYN_0169,WALLET_SYN_0021,2026-05-09T19:31:51Z,0.317705,BTC_SIM,payment,SRC_001679,0.64,,,,low
TX_006755,WALLET_SYN_0138,WALLET_SYN_0095,2025-12-12T11:07:27Z,0.052353,USDT_SIM,transfer,SRC_002962,0.69,,ACT_0020,,medium
TX_006756,WALLET_SYN_0171,WALLET_SYN_0146,2026-05-05T10:20:14Z,0.12071,USDT_SIM,payment,SRC_004871,0.53,ACT_0054,ACT_0047,TXCLUSTER_024,medium
TX_006757,WALLET_SYN_0163,WALLET_SYN_0181,2026-08-02T00:00:00Z,0.245766,BTC_SIM,transfer,SRC_005770,0.56,ACT_0001,,TXCLUSTER_025,low
TX_006758,WALLET_SYN_0141,WALLET_SYN_0017,2026-08-08T00:00:00Z,0.564471,ETH_SIM,payment,SRC_002597,0.89,,ACT_0012,,low
TX_006759,WALLET_SYN_0167,WALLET_SYN_0082,2026-08-09T00:00:00Z,0.818272,ETH_SIM,consolidation,SRC_003489,0.55,ACT_0040,,,low
TX_006760,WALLET_SYN_0209,WALLET_SYN_0079,2026-08-16T00:00:00Z,0.023232,ETH_SIM,transfer,SRC_000065,0.61,,ACT_0043,,low
TX_006761,WALLET_SYN_0112,WALLET_SYN_0126,2025-12-24T13:12:42Z,0.976682,USDT_SIM,payment,SRC_003197,0.7,ACT_0059,,,low
TX_006762,WALLET_SYN_0182,WALLET_SYN_0026,2025-11-07T12:12:24Z,0.01406,BTC_SIM,transfer,SRC_000093,0.28,,,,medium
TX_006763,WALLET_SYN_0071,WALLET_SYN_0220,2026-09-01T00:00:00Z,0.095324,ETH_SIM,transfer,SRC_003492,0.43,,ACT_0016,,low
TX_006764,WALLET_SYN_0118,WALLET_SYN_0024,2025-10-09T10:59:17Z,0.371919,ETH_SIM,transfer,SRC_005298,0.1,,,,low
TX_006765,WALLET_SYN_0200,WALLET_SYN_0058,2026-08-03T00:00:00Z,0.166575,ETH_SIM,transfer,SRC_000495,0.65,,,,medium
TX_006766,WALLET_SYN_0204,WALLET_SYN_0069,2024-04-21T01:12:14Z,0.531157,BTC_SIM,payment,SRC_003425,0.62,ACT_0041,,,low
TX_006767,WALLET_SYN_0056,WALLET_SYN_0214,2026-08-11T00:00:00Z,0.175734,ETH_SIM,payment,SRC_004621,0.78,,,,low
TX_006768,WALLET_SYN_0039,WALLET_SYN_0053,2025-10-05T18:43:51Z,0.033615,ETH_SIM,transfer,SRC_000866,0.54,,ACT_0047,TXCLUSTER_026,medium
TX_006769,WALLET_SYN_0161,WALLET_SYN_0096,2026-08-26T00:00:00Z,0.190915,BTC_SIM,escrow_release,SRC_002411,0.41,,,,low
TX_006770,WALLET_SYN_0109,WALLET_SYN_0113,2026-08-03T00:00:00Z,0.045208,USDT_SIM,escrow_release,SRC_004420,0.34,ACT_0045,,,low
TX_006771,WALLET_SYN_0156,WALLET_SYN_0137,2026-08-26T00:00:00Z,0.435935,BTC_SIM,split,SRC_001088,0.7,ACT_0006,ACT_0036,,low
TX_006772,WALLET_SYN_0073,WALLET_SYN_0115,2026-08-04T00:00:00Z,0.254641,BTC_SIM,transfer,SRC_003709,0.47,,,,low
TX_006773,WALLET_SYN_0128,WALLET_SYN_0002,2026-08-13T00:00:00Z,0.668983,BTC_SIM,payment,SRC_002636,0.73,,ACT_0037,,low
TX_006774,WALLET_SYN_0215,WALLET_SYN_0054,2026-08-16T22:04:42Z,1.536863,USDT_SIM,transfer,SRC_001142,0.44,,ACT_0022,,low
TX_006775,WALLET_SYN_0088,WALLET_SYN_0059,2025-06-29T11:56:59Z,0.09662,ETH_SIM,payment,SRC_000736,0.34,,ACT_0039,,medium
TX_006776,WALLET_SYN_0048,WALLET_SYN_0007,2025-11-26T18:40:31Z,0.118904,USDT_SIM,payment,SRC_000330,0.65,ACT_0050,ACT_0026,,high
TX_006777,WALLET_SYN_0211,WALLET_SYN_0166,2025-10-08T22:38:20Z,0.030814,USDT_SIM,transfer,SRC_003135,0.59,,,,low
TX_006778,WALLET_SYN_0209,WALLET_SYN_0170,2026-06-10T21:47:44Z,0.683649,ETH_SIM,payment,SRC_004598,0.94,,ACT_0014,,high
TX_006779,WALLET_SYN_0071,WALLET_SYN_0075,2025-04-02T10:59:17Z,0.059734,USDT_SIM,payment,SRC_000211,0.58,,,,high
TX_006780,WALLET_SYN_0208,WALLET_SYN_0203,2025-03-11T19:31:51Z,2.270364,BTC_SIM,payment,SRC_005823,0.31,,,TXCLUSTER_027,low
TX_006781,WALLET_SYN_0150,WALLET_SYN_0127,2026-01-04T10:20:14Z,0.577421,ETH_SIM,transfer,SRC_001239,0.72,ACT_0039,,,medium
TX_006782,WALLET_SYN_0010,WALLET_SYN_0058,2026-08-01T00:39:48Z,0.184866,BTC_SIM,consolidation,SRC_002699,0.21,,,,low
TX_006783,WALLET_SYN_0034,WALLET_SYN_0140,2025-01-06T18:00:37Z,0.774288,ETH_SIM,split,SRC_000181,0.6,ACT_0025,,,low
TX_006784,WALLET_SYN_0095,WALLET_SYN_0105,2025-12-17T22:38:20Z,1.00013,BTC_SIM,escrow_release,SRC_000267,0.81,ACT_0020,,,low
TX_006785,WALLET_SYN_0212,WALLET_SYN_0166,2026-08-13T00:00:00Z,0.26838,ETH_SIM,transfer,SRC_003892,0.57,ACT_0057,,,low
TX_006786,WALLET_SYN_0115,WALLET_SYN_0182,2026-08-24T00:00:00Z,0.080493,ETH_SIM,payment,SRC_005346,0.7,,,,low
TX_006787,WALLET_SYN_0093,WALLET_SYN_0117,2026-08-13T00:00:00Z,1.217385,ETH_SIM,transfer,SRC_004313,0.58,ACT_0024,,,low
TX_006788,WALLET_SYN_0146,WALLET_SYN_0060,2025-10-11T21:47:44Z,0.078113,BTC_SIM,escrow_release,SRC_001467,0.43,ACT_0047,,,medium
TX_006789,WALLET_SYN_0001,WALLET_SYN_0145,2025-11-14T22:38:20Z,0.017933,BTC_SIM,transfer,SRC_001914,0.17,,ACT_0018,TXCLUSTER_028,medium
TX_006790,WALLET_SYN_0159,WALLET_SYN_0035,2026-07-18T22:48:45Z,0.111751,ETH_SIM,transfer,SRC_001984,0.47,ACT_0015,,,low
TX_006791,WALLET_SYN_0097,WALLET_SYN_0089,2026-06-13T18:40:31Z,0.385625,USDT_SIM,split,SRC_002646,0.85,,,,low
TX_006792,WALLET_SYN_0142,WALLET_SYN_0047,2026-08-27T00:00:00Z,0.565573,ETH_SIM,transfer,SRC_000757,0.32,,ACT_0049,,medium
TX_006793,WALLET_SYN_0133,WALLET_SYN_0041,2025-05-09T13:12:42Z,1.659362,ETH_SIM,payment,SRC_003067,0.75,ACT_0034,,,low
TX_006794,WALLET_SYN_0050,WALLET_SYN_0141,2026-08-24T00:00:00Z,0.211048,BTC_SIM,transfer,SRC_002791,0.5,ACT_0015,,,low
TX_006795,WALLET_SYN_0091,WALLET_SYN_0132,2026-06-05T04:42:59Z,0.116881,ETH_SIM,transfer,SRC_003011,0.15,ACT_0060,ACT_0010,,high
TX_006796,WALLET_SYN_0054,WALLET_SYN_0093,2024-09-19T01:12:14Z,0.426654,USDT_SIM,transfer,SRC_004420,0.59,ACT_0022,ACT_0024,,medium
TX_006797,WALLET_SYN_0103,WALLET_SYN_0194,2026-08-14T00:00:00Z,0.388458,BTC_SIM,transfer,SRC_001015,0.89,ACT_0017,ACT_0050,,low
TX_006798,WALLET_SYN_0099,WALLET_SYN_0192,2026-08-14T00:00:00Z,0.319173,BTC_SIM,payment,SRC_002886,0.53,,,,medium
TX_006799,WALLET_SYN_0032,WALLET_SYN_0088,2026-08-05T00:00:00Z,0.575745,BTC_SIM,escrow_release,SRC_001022,0.75,ACT_0048,,,low
TX_006800,WALLET_SYN_0036,WALLET_SYN_0019,2026-08-14T00:00:00Z,0.196908,ETH_SIM,escrow_release,SRC_003247,0.19,ACT_0007,ACT_0049,,low
TX_006801,WALLET_SYN_0033,WALLET_SYN_0148,2026-08-19T00:00:00Z,0.255561,ETH_SIM,transfer,SRC_000748,0.51,,,,low
TX_006802,WALLET_SYN_0100,WALLET_SYN_0095,2025-06-02T00:56:31Z,0.771443,BTC_SIM,transfer,SRC_000315,0.69,ACT_0008,ACT_0020,,medium
TX_006803,WALLET_SYN_0193,WALLET_SYN_0016,2026-08-04T00:00:00Z,0.146393,USDT_SIM,escrow_release,SRC_005267,0.21,,ACT_0026,,medium
TX_006804,WALLET_SYN_0002,WALLET_SYN_0183,2025-12-11T20:28:06Z,1.357782,USDT_SIM,split,SRC_000714,0.39,ACT_0037,ACT_0011,,low
TX_006805,WALLET_SYN_0155,WALLET_SYN_0100,2026-08-28T00:47:04Z,5.04809,USDT_SIM,transfer,SRC_004932,0.67,,ACT_0008,,low
TX_006806,WALLET_SYN_0114,WALLET_SYN_0151,2026-08-20T02:56:43Z,0.36257,BTC_SIM,payment,SRC_001400,0.58,ACT_0018,,,medium
TX_006807,WALLET_SYN_0191,WALLET_SYN_0203,2025-11-10T18:40:31Z,0.075447,ETH_SIM,transfer,SRC_003613,0.79,ACT_0009,,,medium
TX_006808,WALLET_SYN_0204,WALLET_SYN_0140,2024-06-27T20:28:06Z,0.099751,USDT_SIM,transfer,SRC_004582,0.62,ACT_0041,,,medium
TX_006809,WALLET_SYN_0077,WALLET_SYN_0071,2026-07-06T20:28:06Z,0.32988,BTC_SIM,transfer,SRC_002915,0.67,,,,low
TX_006810,WALLET_SYN_0152,WALLET_SYN_0182,2025-09-28T22:38:20Z,0.838217,USDT_SIM,transfer,SRC_005348,0.28,ACT_0042,,,low
TX_006811,WALLET_SYN_0180,WALLET_SYN_0006,2026-08-05T00:00:00Z,0.497823,ETH_SIM,transfer,SRC_005774,0.56,ACT_0031,ACT_0053,,medium
TX_006812,WALLET_SYN_0034,WALLET_SYN_0069,2026-08-15T00:00:00Z,0.068524,USDT_SIM,transfer,SRC_005018,0.91,ACT_0025,,,low
TX_006813,WALLET_SYN_0036,WALLET_SYN_0074,2026-08-09T00:00:00Z,0.142698,ETH_SIM,transfer,SRC_002044,0.65,ACT_0007,ACT_0024,,low
TX_006814,WALLET_SYN_0154,WALLET_SYN_0033,2026-03-26T18:21:03Z,0.06167,USDT_SIM,split,SRC_003381,0.52,,,,medium
TX_006815,WALLET_SYN_0065,WALLET_SYN_0044,2026-08-03T00:00:00Z,0.138642,BTC_SIM,transfer,SRC_002463,0.55,ACT_0019,ACT_0001,TXCLUSTER_029,low
TX_006816,WALLET_SYN_0063,WALLET_SYN_0009,2026-04-13T11:07:27Z,0.130916,BTC_SIM,payment,SRC_000490,0.48,,,,low
TX_006817,WALLET_SYN_0110,WALLET_SYN_0044,2026-07-26T02:56:43Z,0.38192,ETH_SIM,consolidation,SRC_003167,0.78,ACT_0033,ACT_0001,,medium
TX_006818,WALLET_SYN_0021,WALLET_SYN_0071,2026-03-31T20:05:11Z,0.786895,BTC_SIM,payment,SRC_005016,0.85,,,,low
TX_006819,WALLET_SYN_0165,WALLET_SYN_0215,2024-04-20T02:17:28Z,0.18002,BTC_SIM,transfer,SRC_003274,0.65,ACT_0037,,,high
TX_006820,WALLET_SYN_0131,WALLET_SYN_0119,2025-11-22T07:17:31Z,5.172145,ETH_SIM,transfer,SRC_001955,0.8,,,TXCLUSTER_030,medium
TX_006821,WALLET_SYN_0038,WALLET_SYN_0134,2026-06-05T00:39:48Z,0.279606,BTC_SIM,transfer,SRC_004535,0.64,,ACT_0051,,low
TX_006822,WALLET_SYN_0116,WALLET_SYN_0132,2026-08-24T00:00:00Z,0.091469,USDT_SIM,transfer,SRC_005746,0.63,ACT_0058,ACT_0010,,low
TX_006823,WALLET_SYN_0115,WALLET_SYN_0130,2026-08-03T00:00:00Z,0.114342,ETH_SIM,transfer,SRC_000777,0.9,,,,high
TX_006824,WALLET_SYN_0108,WALLET_SYN_0177,2026-08-12T00:00:00Z,0.191413,USDT_SIM,transfer,SRC_004458,0.24,ACT_0023,ACT_0053,,low
TX_006825,WALLET_SYN_0140,WALLET_SYN_0187,2026-08-12T00:00:00Z,0.050305,USDT_SIM,consolidation,SRC_002148,0.8,,ACT_0011,,low
TX_006826,WALLET_SYN_0140,WALLET_SYN_0006,2026-08-29T00:00:00Z,0.275853,USDT_SIM,escrow_release,SRC_001705,0.57,,ACT_0053,,high
TX_006827,WALLET_SYN_0032,WALLET_SYN_0075,2026-08-05T00:00:00Z,2.164672,USDT_SIM,transfer,SRC_003553,0.23,ACT_0048,,,low
TX_006828,WALLET_SYN_0159,WALLET_SYN_0120,2025-07-17T02:17:28Z,0.059722,ETH_SIM,consolidation,SRC_001001,0.78,ACT_0015,ACT_0040,,high
TX_006829,WALLET_SYN_0141,WALLET_SYN_0138,2025-10-02T11:56:59Z,0.089496,ETH_SIM,transfer,SRC_003267,0.33,,,TXCLUSTER_031,medium
TX_006830,WALLET_SYN_0217,WALLET_SYN_0088,2026-08-11T00:00:00Z,0.472116,ETH_SIM,transfer,SRC_002311,0.4,,,,low
TX_006831,WALLET_SYN_0084,WALLET_SYN_0010,2026-01-26T18:43:51Z,0.913954,BTC_SIM,transfer,SRC_004050,0.97,ACT_0027,,TXCLUSTER_032,medium
TX_006832,WALLET_SYN_0162,WALLET_SYN_0149,2025-12-16T08:12:20Z,0.552299,USDT_SIM,transfer,SRC_001656,0.93,,,TXCLUSTER_033,medium
TX_006833,WALLET_SYN_0045,WALLET_SYN_0126,2026-08-25T00:00:00Z,2.9862,USDT_SIM,transfer,SRC_001845,0.31,ACT_0033,,TXCLUSTER_034,low
TX_006834,WALLET_SYN_0098,WALLET_SYN_0055,2026-01-09T22:04:42Z,0.013281,BTC_SIM,escrow_release,SRC_000461,0.44,,ACT_0032,,medium
TX_006835,WALLET_SYN_0163,WALLET_SYN_0210,2026-08-10T00:00:00Z,0.544732,USDT_SIM,escrow_release,SRC_003913,0.58,ACT_0001,ACT_0014,,low
TX_006836,WALLET_SYN_0071,WALLET_SYN_0199,2026-08-31T00:00:00Z,0.151485,ETH_SIM,transfer,SRC_004996,0.46,,,,high
TX_006837,WALLET_SYN_0201,WALLET_SYN_0139,2026-08-18T00:00:00Z,1.023528,BTC_SIM,split,SRC_003982,0.7,ACT_0035,ACT_0002,,low
TX_006838,WALLET_SYN_0073,WALLET_SYN_0140,2026-03-28T10:59:17Z,0.261286,ETH_SIM,transfer,SRC_005492,0.56,,,TXCLUSTER_035,low
TX_006839,WALLET_SYN_0106,WALLET_SYN_0170,2026-05-25T20:28:06Z,1.679912,USDT_SIM,transfer,SRC_003905,0.68,,ACT_0014,,medium
TX_006840,WALLET_SYN_0156,WALLET_SYN_0211,2025-02-07T20:28:06Z,0.790455,USDT_SIM,transfer,SRC_003281,0.64,ACT_0006,,TXCLUSTER_036,low
TX_006841,WALLET_SYN_0151,WALLET_SYN_0053,2025-04-27T11:28:43Z,0.405926,USDT_SIM,payment,SRC_004332,0.46,,ACT_0047,TXCLUSTER_037,medium
TX_006842,WALLET_SYN_0083,WALLET_SYN_0025,2026-06-24T13:33:59Z,0.179618,BTC_SIM,transfer,SRC_004255,0.49,,ACT_0029,,low
TX_006843,WALLET_SYN_0078,WALLET_SYN_0016,2026-06-06T20:28:06Z,0.15499,BTC_SIM,transfer,SRC_003221,0.14,ACT_0038,ACT_0026,,medium
TX_006844,WALLET_SYN_0005,WALLET_SYN_0153,2026-08-12T00:00:00Z,0.442758,ETH_SIM,transfer,SRC_001351,0.54,ACT_0006,ACT_0054,,high
TX_006845,WALLET_SYN_0110,WALLET_SYN_0142,2026-08-30T00:00:00Z,0.556652,ETH_SIM,escrow_release,SRC_003579,0.89,ACT_0033,,TXCLUSTER_038,low
TX_006846,WALLET_SYN_0182,WALLET_SYN_0203,2026-08-17T00:00:00Z,1.255417,USDT_SIM,payment,SRC_002728,0.7,,,,low
TX_006847,WALLET_SYN_0062,WALLET_SYN_0078,2026-08-30T00:00:00Z,0.030284,BTC_SIM,payment,SRC_005498,0.91,,ACT_0038,,low
TX_006848,WALLET_SYN_0003,WALLET_SYN_0046,2025-08-30T21:22:52Z,0.056066,BTC_SIM,transfer,SRC_004211,0.58,ACT_0005,ACT_0050,,low
TX_006849,WALLET_SYN_0042,WALLET_SYN_0107,2025-10-14T00:56:31Z,0.17307,BTC_SIM,payment,SRC_003736,0.52,ACT_0052,,,low
TX_006850,WALLET_SYN_0130,WALLET_SYN_0057,2026-08-04T18:00:37Z,0.41776,ETH_SIM,escrow_release,SRC_001079,0.67,,ACT_0056,,medium
TX_006851,WALLET_SYN_0016,WALLET_SYN_0060,2025-07-23T10:37:19Z,0.256821,ETH_SIM,escrow_release,SRC_005315,0.6,ACT_0026,,,low
TX_006852,WALLET_SYN_0014,WALLET_SYN_0214,2026-08-12T00:00:00Z,0.343382,ETH_SIM,transfer,SRC_001364,0.78,ACT_0004,,,low
TX_006853,WALLET_SYN_0133,WALLET_SYN_0197,2026-08-04T00:00:00Z,0.060095,BTC_SIM,split,SRC_003471,0.74,ACT_0034,ACT_0028,,high
TX_006854,WALLET_SYN_0163,WALLET_SYN_0114,2026-08-04T00:00:00Z,0.601162,ETH_SIM,transfer,SRC_004880,0.1,ACT_0001,ACT_0018,,high
TX_006855,WALLET_SYN_0081,WALLET_SYN_0213,2026-05-10T18:08:11Z,0.393533,BTC_SIM,transfer,SRC_002513,0.49,,ACT_0045,,low
TX_006856,WALLET_SYN_0044,WALLET_SYN_0219,2026-08-21T00:00:00Z,0.034746,BTC_SIM,transfer,SRC_003034,0.66,ACT_0001,ACT_0007,,low
TX_006857,WALLET_SYN_0058,WALLET_SYN_0143,2026-08-26T00:00:00Z,0.034296,BTC_SIM,escrow_release,SRC_003921,0.23,,ACT_0049,,low
TX_006858,WALLET_SYN_0201,WALLET_SYN_0022,2026-08-16T00:00:00Z,0.155246,ETH_SIM,transfer,SRC_003397,0.47,ACT_0035,ACT_0055,,medium
TX_006859,WALLET_SYN_0014,WALLET_SYN_0217,2026-08-31T00:00:00Z,0.012473,ETH_SIM,payment,SRC_002771,0.49,ACT_0004,,TXCLUSTER_039,low
TX_006860,WALLET_SYN_0119,WALLET_SYN_0149,2025-10-05T10:20:14Z,0.210807,USDT_SIM,transfer,SRC_005817,0.55,,,TXCLUSTER_040,low
TX_006861,WALLET_SYN_0096,WALLET_SYN_0209,2026-08-22T00:00:00Z,0.110332,ETH_SIM,transfer,SRC_001159,0.24,,,,medium
TX_006862,WALLET_SYN_0027,WALLET_SYN_0115,2024-10-05T10:20:14Z,0.185766,USDT_SIM,escrow_release,SRC_005676,0.63,ACT_0004,,,low
TX_006863,WALLET_SYN_0095,WALLET_SYN_0054,2026-08-03T00:00:00Z,0.299015,ETH_SIM,payment,SRC_002831,0.74,ACT_0020,ACT_0022,TXCLUSTER_041,medium
TX_006864,WALLET_SYN_0164,WALLET_SYN_0007,2026-08-13T00:00:00Z,0.050449,BTC_SIM,transfer,SRC_001361,0.54,ACT_0043,ACT_0026,,low
TX_006865,WALLET_SYN_0218,WALLET_SYN_0036,2026-08-16T00:00:00Z,0.908016,USDT_SIM,transfer,SRC_001511,0.35,,ACT_0007,,medium
TX_006866,WALLET_SYN_0115,WALLET_SYN_0082,2026-08-30T00:00:00Z,0.096827,BTC_SIM,transfer,SRC_001119,0.77,,,,medium
TX_006867,WALLET_SYN_0131,WALLET_SYN_0013,2026-08-04T00:00:00Z,0.10829,BTC_SIM,consolidation,SRC_000055,0.48,,,,low
TX_006868,WALLET_SYN_0147,WALLET_SYN_0055,2025-05-24T00:56:31Z,0.075362,USDT_SIM,transfer,SRC_002105,0.82,,ACT_0032,TXCLUSTER_042,low
TX_006869,WALLET_SYN_0038,WALLET_SYN_0062,2025-10-16T18:43:51Z,0.630588,BTC_SIM,transfer,SRC_001154,0.65,,,,low
TX_006870,WALLET_SYN_0111,WALLET_SYN_0165,2026-08-11T00:00:00Z,2.577526,ETH_SIM,transfer,SRC_001824,0.76,ACT_0029,ACT_0037,,low
TX_006871,WALLET_SYN_0137,WALLET_SYN_0093,2026-04-21T22:51:37Z,0.217492,USDT_SIM,transfer,SRC_005727,0.77,ACT_0036,ACT_0024,,low
TX_006872,WALLET_SYN_0047,WALLET_SYN_0023,2026-08-31T00:00:00Z,0.546069,BTC_SIM,transfer,SRC_002561,0.49,ACT_0049,ACT_0044,,medium
TX_006873,WALLET_SYN_0182,WALLET_SYN_0095,2025-04-21T07:17:31Z,0.096791,BTC_SIM,escrow_release,SRC_005317,0.86,,ACT_0020,,medium
TX_006874,WALLET_SYN_0133,WALLET_SYN_0160,2026-08-30T00:00:00Z,0.111211,ETH_SIM,transfer,SRC_005046,0.84,ACT_0034,ACT_0039,,low
TX_006875,WALLET_SYN_0077,WALLET_SYN_0209,2026-08-22T00:00:00Z,0.020954,USDT_SIM,transfer,SRC_003687,0.43,,,,low
TX_006876,WALLET_SYN_0099,WALLET_SYN_0012,2025-07-28T00:56:31Z,15.998516,USDT_SIM,split,SRC_002470,0.71,,,,low
TX_006877,WALLET_SYN_0137,WALLET_SYN_0048,2026-08-05T00:00:00Z,0.268525,ETH_SIM,payment,SRC_000510,0.7,ACT_0036,ACT_0050,,medium
TX_006878,WALLET_SYN_0118,WALLET_SYN_0033,2026-05-30T01:12:14Z,0.609152,BTC_SIM,transfer,SRC_001091,0.35,,,,high
TX_006879,WALLET_SYN_0052,WALLET_SYN_0119,2026-01-22T04:37:32Z,0.038757,USDT_SIM,escrow_release,SRC_003434,0.73,ACT_0016,,,medium
TX_006880,WALLET_SYN_0118,WALLET_SYN_0211,2026-04-21T18:40:31Z,0.011139,ETH_SIM,transfer,SRC_000922,0.68,,,,low
TX_006881,WALLET_SYN_0074,WALLET_SYN_0075,2026-08-16T00:00:00Z,0.148548,BTC_SIM,payment,SRC_000075,0.93,ACT_0024,,,low
TX_006882,WALLET_SYN_0184,WALLET_SYN_0053,2026-08-18T00:00:00Z,0.232499,USDT_SIM,escrow_release,SRC_000607,0.41,,ACT_0047,,low
TX_006883,WALLET_SYN_0178,WALLET_SYN_0164,2026-08-19T00:00:00Z,0.338475,BTC_SIM,transfer,SRC_004955,0.78,ACT_0041,ACT_0043,,high
TX_006884,WALLET_SYN_0063,WALLET_SYN_0162,2025-08-13T08:12:20Z,0.372904,USDT_SIM,payment,SRC_002610,0.55,,,,medium
TX_006885,WALLET_SYN_0112,WALLET_SYN_0122,2026-01-05T01:20:48Z,0.381357,BTC_SIM,transfer,SRC_000258,0.45,ACT_0059,,,low
TX_006886,WALLET_SYN_0086,WALLET_SYN_0066,2026-08-26T00:00:00Z,0.359623,USDT_SIM,payment,SRC_002435,0.34,,ACT_0030,,low
TX_006887,WALLET_SYN_0001,WALLET_SYN_0011,2026-08-09T00:00:00Z,0.126182,ETH_SIM,payment,SRC_005570,0.87,,ACT_0043,,low
TX_006888,WALLET_SYN_0087,WALLET_SYN_0176,2026-08-31T00:00:00Z,0.328954,USDT_SIM,escrow_release,SRC_003342,0.45,,ACT_0012,,medium
TX_006889,WALLET_SYN_0202,WALLET_SYN_0022,2025-02-17T13:12:42Z,0.059042,ETH_SIM,transfer,SRC_000452,0.74,ACT_0046,ACT_0055,,medium
TX_006890,WALLET_SYN_0092,WALLET_SYN_0084,2026-08-04T00:00:00Z,0.256867,USDT_SIM,transfer,SRC_001781,0.23,ACT_0004,ACT_0027,,low
TX_006891,WALLET_SYN_0125,WALLET_SYN_0041,2026-08-30T00:00:00Z,0.166655,USDT_SIM,consolidation,SRC_001128,0.44,,,,medium
TX_006892,WALLET_SYN_0079,WALLET_SYN_0021,2026-07-23T22:04:42Z,0.175357,ETH_SIM,transfer,SRC_004908,0.81,ACT_0043,,,low
