indicator_id,actor_id,indicator_type,indicator_value,source_id,observed_at,indicator_detail,match_target,confidence,status,evidence_id
INFRA_002735,ACT_0038,service_banner,banner-synth-nginx-62,SRC_005406,2026-08-03T00:00:00Z,Service banner text for banner-synth-nginx-62 closely matches banner text used elsewhere in INFRA_CLUSTER_29.,INFRA_CLUSTER_29,0.19,unverified,EVD_002735
INFRA_002736,ACT_0027,server_status_exposure,infra-host-2736.synthetic,SRC_004464,2026-08-18T00:00:00Z,"Simulated status endpoint exposure detected on infra-host-2736.synthetic (non-exploitative, metadata only).",INFRA_CLUSTER_31,0.46,active,EVD_002736
INFRA_002737,ACT_0015,service_banner,banner-synth-apache-64,SRC_002142,2025-12-22T01:12:14Z,Service banner text for banner-synth-apache-64 closely matches banner text used elsewhere in INFRA_CLUSTER_04.,INFRA_CLUSTER_04,0.75,active,EVD_002737
INFRA_002738,ACT_0003,server_banner,banner-synth-apache-65,SRC_003003,2026-08-02T00:00:00Z,Server banner fingerprint 'banner-synth-apache-65' matches prior observations in INFRA_CLUSTER_03.,INFRA_CLUSTER_03,0.31,active,EVD_002738
INFRA_002739,,hosting_fingerprint,infra-host-2739.synthetic,SRC_002049,2026-08-23T00:00:00Z,Hosting fingerprint for infra-host-2739.synthetic consistent with other INFRA_CLUSTER_27 infrastructure.,INFRA_CLUSTER_27,0.27,active,EVD_002739
INFRA_002740,ACT_0059,server_status_exposure,infra-host-2740.synthetic,SRC_004787,2026-08-28T00:00:00Z,"Simulated status endpoint exposure detected on infra-host-2740.synthetic (non-exploitative, metadata only).",INFRA_CLUSTER_05,0.14,unverified,EVD_002740
INFRA_002741,ACT_0001,domain,demo-node-2741.synthetic,SRC_004585,2025-08-21T01:20:48Z,Synthetic domain demo-node-2741.synthetic resolved via simulated crawler pass; associated with cluster INFRA_CLUSTER_08.,INFRA_CLUSTER_08,0.64,active,EVD_002741
INFRA_002742,ACT_0040,descriptor_inconsistency,infra-host-2742.synthetic,SRC_004614,2025-10-07T15:47:40Z,Descriptor metadata for infra-host-2742.synthetic shows inconsistency suggesting shared operator in INFRA_CLUSTER_10.,INFRA_CLUSTER_10,0.3,active,EVD_002742
INFRA_002743,ACT_0024,clearnet_association,infra-host-2743.synthetic,SRC_000134,2026-08-31T00:00:00Z,"Clearnet mirror association found for infra-host-2743.synthetic, weak confidence link to INFRA_CLUSTER_34.",INFRA_CLUSTER_34,0.47,stale,EVD_002743
INFRA_002744,ACT_0015,certificate_metadata,infra-host-2744.synthetic,SRC_000468,2026-08-07T00:00:00Z,Certificate issuance pattern for infra-host-2744.synthetic aligns with INFRA_CLUSTER_04 timeline.,INFRA_CLUSTER_04,0.22,retired,EVD_002744
INFRA_002745,ACT_0015,domain,demo-node-2745.synthetic,SRC_002967,2026-08-30T00:00:00Z,Synthetic domain demo-node-2745.synthetic resolved via simulated crawler pass; associated with cluster INFRA_CLUSTER_04.,INFRA_CLUSTER_04,0.23,retired,EVD_002745
INFRA_002746,ACT_0030,infrastructure_overlap,infra-host-2746.synthetic,SRC_004937,2026-08-31T00:00:00Z,Direct infrastructure overlap between infra-host-2746.synthetic and known INFRA_CLUSTER_30 nodes.,INFRA_CLUSTER_30,0.26,active,EVD_002746
INFRA_002747,ACT_0004,descriptor_inconsistency,infra-host-2747.synthetic,SRC_004885,2026-05-12T04:44:17Z,Descriptor metadata for infra-host-2747.synthetic shows inconsistency suggesting shared operator in INFRA_CLUSTER_38.,INFRA_CLUSTER_38,0.37,unverified,EVD_002747
INFRA_002748,ACT_0015,descriptor_inconsistency,infra-host-2748.synthetic,SRC_004968,2025-08-21T10:13:36Z,Descriptor metadata for infra-host-2748.synthetic shows inconsistency suggesting shared operator in INFRA_CLUSTER_04.,INFRA_CLUSTER_04,0.09,active,EVD_002748
INFRA_002749,ACT_0045,server_banner,banner-synth-nginx-76,SRC_003148,2026-08-06T00:00:00Z,Server banner fingerprint 'banner-synth-nginx-76' matches prior observations in INFRA_CLUSTER_39.,INFRA_CLUSTER_39,0.09,stale,EVD_002749
INFRA_002750,ACT_0003,certificate_metadata,infra-host-2750.synthetic,SRC_004297,2024-01-16T02:17:28Z,Certificate issuance pattern for infra-host-2750.synthetic aligns with INFRA_CLUSTER_03 timeline.,INFRA_CLUSTER_03,0.35,unverified,EVD_002750
INFRA_002751,,service_banner,banner-synth-apache-78,SRC_001336,2026-08-03T00:00:00Z,Service banner text for banner-synth-apache-78 closely matches banner text used elsewhere in INFRA_CLUSTER_33.,INFRA_CLUSTER_33,0.51,stale,EVD_002751
INFRA_002752,,descriptor_inconsistency,infra-host-2752.synthetic,SRC_002979,2026-08-04T00:00:00Z,Descriptor metadata for infra-host-2752.synthetic shows inconsistency suggesting shared operator in INFRA_CLUSTER_25.,INFRA_CLUSTER_25,0.06,active,EVD_002752
INFRA_002753,ACT_0027,server_banner,banner-synth-apache-80,SRC_002856,2026-07-01T01:19:15Z,Server banner fingerprint 'banner-synth-apache-80' matches prior observations in INFRA_CLUSTER_31.,INFRA_CLUSTER_31,0.73,unverified,EVD_002753
INFRA_002754,ACT_0016,server_status_exposure,infra-host-2754.synthetic,SRC_005036,2026-08-22T00:00:00Z,"Simulated status endpoint exposure detected on infra-host-2754.synthetic (non-exploitative, metadata only).",INFRA_CLUSTER_02,0.57,active,EVD_002754
INFRA_002755,,dns_relationship,infra-host-2755.synthetic,SRC_004788,2026-05-29T19:31:51Z,DNS relationship links infra-host-2755.synthetic to other nodes in INFRA_CLUSTER_28.,INFRA_CLUSTER_28,0.09,unverified,EVD_002755
INFRA_002756,ACT_0006,domain,demo-node-2756.synthetic,SRC_003065,2026-04-16T10:13:48Z,Synthetic domain demo-node-2756.synthetic resolved via simulated crawler pass; associated with cluster INFRA_CLUSTER_15.,INFRA_CLUSTER_15,0.22,unverified,EVD_002756
INFRA_002757,ACT_0027,service_banner,banner-synth-apache-84,SRC_005039,2026-02-18T10:59:17Z,Service banner text for banner-synth-apache-84 closely matches banner text used elsewhere in INFRA_CLUSTER_31.,INFRA_CLUSTER_31,0.41,active,EVD_002757
INFRA_002758,ACT_0029,tls_certificate,cert-synth-2758,SRC_000635,2025-12-29T17:09:54Z,Certificate metadata overlaps with synthetic domain group INFRA_CLUSTER_24.,INFRA_CLUSTER_24,0.57,active,EVD_002758
INFRA_002759,,server_status_exposure,infra-host-2759.synthetic,SRC_002211,2026-08-23T00:00:00Z,"Simulated status endpoint exposure detected on infra-host-2759.synthetic (non-exploitative, metadata only).",INFRA_CLUSTER_21,0.27,active,EVD_002759
INFRA_002760,ACT_0056,certificate_metadata,infra-host-2760.synthetic,SRC_003716,2026-05-10T10:59:17Z,Certificate issuance pattern for infra-host-2760.synthetic aligns with INFRA_CLUSTER_16 timeline.,INFRA_CLUSTER_16,0.5,active,EVD_002760
INFRA_002761,ACT_0040,server_banner,banner-synth-nginx-88,SRC_005661,2024-10-22T20:05:11Z,Server banner fingerprint 'banner-synth-nginx-88' matches prior observations in INFRA_CLUSTER_10.,INFRA_CLUSTER_10,0.57,unverified,EVD_002761
INFRA_002762,ACT_0053,server_status_exposure,infra-host-2762.synthetic,SRC_001280,2026-08-29T00:00:00Z,"Simulated status endpoint exposure detected on infra-host-2762.synthetic (non-exploitative, metadata only).",INFRA_CLUSTER_14,0.47,stale,EVD_002762
INFRA_002763,ACT_0029,tls_certificate,cert-synth-2763,SRC_004127,2026-08-28T00:00:00Z,Certificate metadata overlaps with synthetic domain group INFRA_CLUSTER_24.,INFRA_CLUSTER_24,0.29,active,EVD_002763
INFRA_002764,ACT_0006,clearnet_association,infra-host-2764.synthetic,SRC_002652,2026-08-25T00:00:00Z,"Clearnet mirror association found for infra-host-2764.synthetic, weak confidence link to INFRA_CLUSTER_15.",INFRA_CLUSTER_15,0.68,retired,EVD_002764
INFRA_002765,ACT_0012,infrastructure_overlap,infra-host-2765.synthetic,SRC_000321,2025-12-15T18:08:11Z,Direct infrastructure overlap between infra-host-2765.synthetic and known INFRA_CLUSTER_24 nodes.,INFRA_CLUSTER_24,0.56,active,EVD_002765
INFRA_002766,ACT_0054,infrastructure_overlap,infra-host-2766.synthetic,SRC_005831,2026-08-26T00:00:00Z,Direct infrastructure overlap between infra-host-2766.synthetic and known INFRA_CLUSTER_08 nodes.,INFRA_CLUSTER_08,0.49,active,EVD_002766
INFRA_002767,ACT_0006,server_banner,banner-synth-nginx-94,SRC_002117,2026-08-02T00:00:00Z,Server banner fingerprint 'banner-synth-nginx-94' matches prior observations in INFRA_CLUSTER_15.,INFRA_CLUSTER_15,0.35,active,EVD_002767
INFRA_002768,ACT_0057,server_banner,banner-synth-caddy-95,SRC_001620,2024-09-14T13:12:42Z,Server banner fingerprint 'banner-synth-caddy-95' matches prior observations in INFRA_CLUSTER_12.,INFRA_CLUSTER_12,0.56,unverified,EVD_002768
INFRA_002769,ACT_0006,tls_certificate,cert-synth-2769,SRC_002622,2026-08-18T00:00:00Z,Certificate metadata overlaps with synthetic domain group INFRA_CLUSTER_15.,INFRA_CLUSTER_15,0.05,stale,EVD_002769
INFRA_002770,ACT_0055,descriptor_inconsistency,infra-host-2770.synthetic,SRC_002422,2026-08-14T00:00:00Z,Descriptor metadata for infra-host-2770.synthetic shows inconsistency suggesting shared operator in INFRA_CLUSTER_24.,INFRA_CLUSTER_24,0.5,retired,EVD_002770
INFRA_002771,ACT_0042,service_banner,banner-synth-caddy-98,SRC_005218,2026-08-14T00:00:00Z,Service banner text for banner-synth-caddy-98 closely matches banner text used elsewhere in INFRA_CLUSTER_39.,INFRA_CLUSTER_39,0.66,retired,EVD_002771
INFRA_002772,ACT_0027,hosting_fingerprint,infra-host-2772.synthetic,SRC_001633,2026-08-07T00:00:00Z,Hosting fingerprint for infra-host-2772.synthetic consistent with other INFRA_CLUSTER_31 infrastructure.,INFRA_CLUSTER_31,0.62,active,EVD_002772
INFRA_002773,,server_banner,banner-synth-apache-01,SRC_002246,2026-08-20T00:00:00Z,Server banner fingerprint 'banner-synth-apache-01' matches prior observations in INFRA_CLUSTER_13.,INFRA_CLUSTER_13,0.8,active,EVD_002773
INFRA_002774,ACT_0042,server_status_exposure,infra-host-2774.synthetic,SRC_002762,2026-05-05T18:40:31Z,"Simulated status endpoint exposure detected on infra-host-2774.synthetic (non-exploitative, metadata only).",INFRA_CLUSTER_39,0.15,unverified,EVD_002774
INFRA_002775,ACT_0016,descriptor_inconsistency,infra-host-2775.synthetic,SRC_004125,2026-02-24T02:17:28Z,Descriptor metadata for infra-host-2775.synthetic shows inconsistency suggesting shared operator in INFRA_CLUSTER_02.,INFRA_CLUSTER_02,0.65,active,EVD_002775
INFRA_002776,ACT_0030,descriptor_inconsistency,infra-host-2776.synthetic,SRC_000531,2026-06-24T12:12:24Z,Descriptor metadata for infra-host-2776.synthetic shows inconsistency suggesting shared operator in INFRA_CLUSTER_30.,INFRA_CLUSTER_30,0.2,active,EVD_002776
INFRA_002777,ACT_0014,infrastructure_overlap,infra-host-2777.synthetic,SRC_003917,2026-08-11T00:00:00Z,Direct infrastructure overlap between infra-host-2777.synthetic and known INFRA_CLUSTER_21 nodes.,INFRA_CLUSTER_21,0.94,stale,EVD_002777
INFRA_002778,ACT_0049,dns_relationship,infra-host-2778.synthetic,SRC_001421,2026-08-07T00:00:00Z,DNS relationship links infra-host-2778.synthetic to other nodes in INFRA_CLUSTER_12.,INFRA_CLUSTER_12,0.65,retired,EVD_002778
INFRA_002779,ACT_0033,infrastructure_overlap,infra-host-2779.synthetic,SRC_002877,2026-08-04T00:00:00Z,Direct infrastructure overlap between infra-host-2779.synthetic and known INFRA_CLUSTER_08 nodes.,INFRA_CLUSTER_08,0.66,unverified,EVD_002779
INFRA_002780,ACT_0054,server_status_exposure,infra-host-2780.synthetic,SRC_004663,2025-12-17T18:40:31Z,"Simulated status endpoint exposure detected on infra-host-2780.synthetic (non-exploitative, metadata only).",INFRA_CLUSTER_08,0.4,retired,EVD_002780
INFRA_002781,ACT_0014,clearnet_association,infra-host-2781.synthetic,SRC_000301,2026-08-06T00:00:00Z,"Clearnet mirror association found for infra-host-2781.synthetic, weak confidence link to INFRA_CLUSTER_21.",INFRA_CLUSTER_21,0.47,retired,EVD_002781
INFRA_002782,,descriptor_inconsistency,infra-host-2782.synthetic,SRC_003322,2025-12-04T08:12:20Z,Descriptor metadata for infra-host-2782.synthetic shows inconsistency suggesting shared operator in INFRA_CLUSTER_11.,INFRA_CLUSTER_11,0.32,unverified,EVD_002782
INFRA_002783,,clearnet_association,infra-host-2783.synthetic,SRC_004976,2025-08-05T04:37:32Z,"Clearnet mirror association found for infra-host-2783.synthetic, weak confidence link to INFRA_CLUSTER_20.",INFRA_CLUSTER_20,0.1,active,EVD_002783
INFRA_002784,,clearnet_association,infra-host-2784.synthetic,SRC_000217,2026-08-20T00:00:00Z,"Clearnet mirror association found for infra-host-2784.synthetic, weak confidence link to INFRA_CLUSTER_24.",INFRA_CLUSTER_24,0.55,retired,EVD_002784
INFRA_002785,,infrastructure_overlap,infra-host-2785.synthetic,SRC_003155,2026-06-07T18:10:40Z,Direct infrastructure overlap between infra-host-2785.synthetic and known INFRA_CLUSTER_10 nodes.,INFRA_CLUSTER_10,0.47,retired,EVD_002785
INFRA_002786,,infrastructure_overlap,infra-host-2786.synthetic,SRC_002748,2025-06-11T10:13:36Z,Direct infrastructure overlap between infra-host-2786.synthetic and known INFRA_CLUSTER_35 nodes.,INFRA_CLUSTER_35,0.36,active,EVD_002786
INFRA_002787,,hosting_fingerprint,infra-host-2787.synthetic,SRC_000588,2026-07-19T08:12:20Z,Hosting fingerprint for infra-host-2787.synthetic consistent with other INFRA_CLUSTER_24 infrastructure.,INFRA_CLUSTER_24,0.76,active,EVD_002787
INFRA_002788,ACT_0008,certificate_metadata,infra-host-2788.synthetic,SRC_001435,2025-03-11T18:00:37Z,Certificate issuance pattern for infra-host-2788.synthetic aligns with INFRA_CLUSTER_10 timeline.,INFRA_CLUSTER_10,0.66,unverified,EVD_002788
INFRA_002789,ACT_0023,tls_certificate,cert-synth-2789,SRC_001639,2026-01-22T17:55:46Z,Certificate metadata overlaps with synthetic domain group INFRA_CLUSTER_26.,INFRA_CLUSTER_26,0.71,active,EVD_002789
INFRA_002790,ACT_0019,certificate_metadata,infra-host-2790.synthetic,SRC_000374,2025-10-31T19:36:25Z,Certificate issuance pattern for infra-host-2790.synthetic aligns with INFRA_CLUSTER_19 timeline.,INFRA_CLUSTER_19,0.31,active,EVD_002790
INFRA_002791,ACT_0017,server_banner,banner-synth-caddy-19,SRC_003271,2025-11-12T17:09:54Z,Server banner fingerprint 'banner-synth-caddy-19' matches prior observations in INFRA_CLUSTER_08.,INFRA_CLUSTER_08,0.26,unverified,EVD_002791
INFRA_002792,ACT_0044,dns_relationship,infra-host-2792.synthetic,SRC_001250,2024-06-11T20:28:06Z,DNS relationship links infra-host-2792.synthetic to other nodes in INFRA_CLUSTER_05.,INFRA_CLUSTER_05,0.29,unverified,EVD_002792
INFRA_002793,ACT_0056,server_banner,banner-synth-apache-21,SRC_004407,2026-06-20T10:20:14Z,Server banner fingerprint 'banner-synth-apache-21' matches prior observations in INFRA_CLUSTER_16.,INFRA_CLUSTER_16,0.48,active,EVD_002793
INFRA_002794,ACT_0004,dns_relationship,infra-host-2794.synthetic,SRC_005538,2025-08-07T17:55:46Z,DNS relationship links infra-host-2794.synthetic to other nodes in INFRA_CLUSTER_38.,INFRA_CLUSTER_38,0.62,active,EVD_002794
INFRA_002795,ACT_0028,dns_relationship,infra-host-2795.synthetic,SRC_004159,2026-07-14T21:22:52Z,DNS relationship links infra-host-2795.synthetic to other nodes in INFRA_CLUSTER_30.,INFRA_CLUSTER_30,0.27,unverified,EVD_002795
INFRA_002796,ACT_0050,service_banner,banner-synth-caddy-24,SRC_001380,2024-07-02T18:40:31Z,Service banner text for banner-synth-caddy-24 closely matches banner text used elsewhere in INFRA_CLUSTER_25.,INFRA_CLUSTER_25,0.71,retired,EVD_002796
INFRA_002797,ACT_0048,certificate_metadata,infra-host-2797.synthetic,SRC_003354,2026-08-18T00:00:00Z,Certificate issuance pattern for infra-host-2797.synthetic aligns with INFRA_CLUSTER_26 timeline.,INFRA_CLUSTER_26,0.34,active,EVD_002797
INFRA_002798,,service_banner,banner-synth-nginx-26,SRC_003578,2026-08-06T00:00:00Z,Service banner text for banner-synth-nginx-26 closely matches banner text used elsewhere in INFRA_CLUSTER_18.,INFRA_CLUSTER_18,0.23,active,EVD_002798
INFRA_002799,ACT_0005,domain,demo-node-2799.synthetic,SRC_000740,2026-08-25T00:00:00Z,Synthetic domain demo-node-2799.synthetic resolved via simulated crawler pass; associated with cluster INFRA_CLUSTER_38.,INFRA_CLUSTER_38,0.55,active,EVD_002799
INFRA_002800,ACT_0006,domain,demo-node-2800.synthetic,SRC_002365,2026-08-23T00:00:00Z,Synthetic domain demo-node-2800.synthetic resolved via simulated crawler pass; associated with cluster INFRA_CLUSTER_15.,INFRA_CLUSTER_15,0.65,active,EVD_002800
INFRA_002801,ACT_0005,server_banner,banner-synth-caddy-29,SRC_000946,2025-01-07T22:38:20Z,Server banner fingerprint 'banner-synth-caddy-29' matches prior observations in INFRA_CLUSTER_38.,INFRA_CLUSTER_38,0.59,active,EVD_002801
INFRA_002802,ACT_0046,dns_relationship,infra-host-2802.synthetic,SRC_003027,2025-01-08T21:22:52Z,DNS relationship links infra-host-2802.synthetic to other nodes in INFRA_CLUSTER_34.,INFRA_CLUSTER_34,0.43,retired,EVD_002802
INFRA_002803,ACT_0003,hosting_fingerprint,infra-host-2803.synthetic,SRC_003920,2025-08-21T17:55:46Z,Hosting fingerprint for infra-host-2803.synthetic consistent with other INFRA_CLUSTER_03 infrastructure.,INFRA_CLUSTER_03,0.87,retired,EVD_002803
INFRA_002804,ACT_0039,dns_relationship,infra-host-2804.synthetic,SRC_001199,2026-01-13T10:13:36Z,DNS relationship links infra-host-2804.synthetic to other nodes in INFRA_CLUSTER_18.,INFRA_CLUSTER_18,0.25,active,EVD_002804
INFRA_002805,ACT_0017,clearnet_association,infra-host-2805.synthetic,SRC_003546,2026-03-15T01:12:14Z,"Clearnet mirror association found for infra-host-2805.synthetic, weak confidence link to INFRA_CLUSTER_08.",INFRA_CLUSTER_08,0.33,active,EVD_002805
INFRA_002806,ACT_0049,service_banner,banner-synth-apache-34,SRC_002042,2025-12-05T00:47:04Z,Service banner text for banner-synth-apache-34 closely matches banner text used elsewhere in INFRA_CLUSTER_12.,INFRA_CLUSTER_12,0.7,active,EVD_002806
INFRA_002807,ACT_0054,server_status_exposure,infra-host-2807.synthetic,SRC_003705,2026-08-04T00:00:00Z,"Simulated status endpoint exposure detected on infra-host-2807.synthetic (non-exploitative, metadata only).",INFRA_CLUSTER_08,0.53,unverified,EVD_002807
INFRA_002808,ACT_0039,tls_certificate,cert-synth-2808,SRC_001134,2026-05-04T00:01:56Z,Certificate metadata overlaps with synthetic domain group INFRA_CLUSTER_18.,INFRA_CLUSTER_18,0.64,stale,EVD_002808
INFRA_002809,,server_status_exposure,infra-host-2809.synthetic,SRC_003599,2026-08-21T00:00:00Z,"Simulated status endpoint exposure detected on infra-host-2809.synthetic (non-exploitative, metadata only).",INFRA_CLUSTER_32,0.37,active,EVD_002809
INFRA_002810,ACT_0047,server_status_exposure,infra-host-2810.synthetic,SRC_005154,2026-08-18T00:00:00Z,"Simulated status endpoint exposure detected on infra-host-2810.synthetic (non-exploitative, metadata only).",INFRA_CLUSTER_36,0.31,stale,EVD_002810
INFRA_002811,ACT_0025,server_status_exposure,infra-host-2811.synthetic,SRC_005476,2026-08-21T00:00:00Z,"Simulated status endpoint exposure detected on infra-host-2811.synthetic (non-exploitative, metadata only).",INFRA_CLUSTER_36,0.4,stale,EVD_002811
INFRA_002812,ACT_0051,tls_certificate,cert-synth-2812,SRC_000093,2026-08-25T00:00:00Z,Certificate metadata overlaps with synthetic domain group INFRA_CLUSTER_20.,INFRA_CLUSTER_20,0.46,active,EVD_002812
INFRA_002813,ACT_0023,hosting_fingerprint,infra-host-2813.synthetic,SRC_002675,2025-12-03T21:36:22Z,Hosting fingerprint for infra-host-2813.synthetic consistent with other INFRA_CLUSTER_26 infrastructure.,INFRA_CLUSTER_26,0.34,active,EVD_002813
INFRA_002814,ACT_0035,server_status_exposure,infra-host-2814.synthetic,SRC_001138,2026-08-12T00:00:00Z,"Simulated status endpoint exposure detected on infra-host-2814.synthetic (non-exploitative, metadata only).",INFRA_CLUSTER_15,0.62,active,EVD_002814
INFRA_002815,ACT_0051,server_banner,banner-synth-caddy-43,SRC_004835,2026-05-18T10:13:48Z,Server banner fingerprint 'banner-synth-caddy-43' matches prior observations in INFRA_CLUSTER_20.,INFRA_CLUSTER_20,0.29,retired,EVD_002815
INFRA_002816,ACT_0021,hosting_fingerprint,infra-host-2816.synthetic,SRC_001804,2026-08-09T00:00:00Z,Hosting fingerprint for infra-host-2816.synthetic consistent with other INFRA_CLUSTER_22 infrastructure.,INFRA_CLUSTER_22,0.44,active,EVD_002816
