relationship_id,source_entity_type,source_entity_id,relationship_type,target_entity_type,target_entity_id,source_id,timestamp,confidence,evidence_id,relationship_status
REL_013441,wallet,WALLET_SYN_0060,CONNECTED_TO,wallet,WALLET_SYN_0067,SRC_002581,2026-08-08T11:07:27Z,0.48,EVD_113441,confirmed
REL_013442,wallet,WALLET_SYN_0060,TRANSACTED_WITH,wallet,WALLET_SYN_0067,SRC_005709,2026-08-08T11:07:27Z,0.48,EVD_113442,confirmed
REL_013443,wallet,WALLET_SYN_0075,CONNECTED_TO,wallet,WALLET_SYN_0085,SRC_004529,2026-08-21T00:00:00Z,0.65,EVD_113443,confirmed
REL_013444,wallet,WALLET_SYN_0075,TRANSACTED_WITH,wallet,WALLET_SYN_0085,SRC_005152,2026-08-21T00:00:00Z,0.65,EVD_113444,confirmed
REL_013445,wallet,WALLET_SYN_0193,CONNECTED_TO,wallet,WALLET_SYN_0215,SRC_001993,2026-08-03T00:00:00Z,0.67,EVD_113445,confirmed
REL_013446,wallet,WALLET_SYN_0193,TRANSACTED_WITH,wallet,WALLET_SYN_0215,SRC_004587,2026-08-03T00:00:00Z,0.67,EVD_113446,confirmed
REL_013447,wallet,WALLET_SYN_0044,CONNECTED_TO,wallet,WALLET_SYN_0066,SRC_002229,2026-08-21T00:00:00Z,0.74,EVD_113447,confirmed
REL_013448,wallet,WALLET_SYN_0044,TRANSACTED_WITH,wallet,WALLET_SYN_0066,SRC_002569,2026-08-21T00:00:00Z,0.74,EVD_113448,confirmed
REL_013449,wallet,WALLET_SYN_0191,CONNECTED_TO,wallet,WALLET_SYN_0028,SRC_001669,2026-08-13T00:00:00Z,0.34,EVD_113449,confirmed
REL_013450,wallet,WALLET_SYN_0191,TRANSACTED_WITH,wallet,WALLET_SYN_0028,SRC_001614,2026-08-13T00:00:00Z,0.34,EVD_113450,confirmed
REL_013451,wallet,WALLET_SYN_0003,CONNECTED_TO,wallet,WALLET_SYN_0062,SRC_004063,2026-08-21T00:00:00Z,0.88,EVD_113451,confirmed
REL_013452,wallet,WALLET_SYN_0003,TRANSACTED_WITH,wallet,WALLET_SYN_0062,SRC_005608,2026-08-21T00:00:00Z,0.88,EVD_113452,confirmed
REL_013453,wallet,WALLET_SYN_0189,CONNECTED_TO,wallet,WALLET_SYN_0121,SRC_001409,2027-03-15T18:10:40Z,0.89,EVD_113453,confirmed
REL_013454,wallet,WALLET_SYN_0189,TRANSACTED_WITH,wallet,WALLET_SYN_0121,SRC_004507,2027-03-15T18:10:40Z,0.89,EVD_113454,confirmed
REL_013455,wallet,WALLET_SYN_0009,CONNECTED_TO,wallet,WALLET_SYN_0214,SRC_000811,2026-08-18T00:00:00Z,0.34,EVD_113455,confirmed
REL_013456,wallet,WALLET_SYN_0009,TRANSACTED_WITH,wallet,WALLET_SYN_0214,SRC_005529,2026-08-18T00:00:00Z,0.34,EVD_113456,confirmed
REL_013457,wallet,WALLET_SYN_0067,CONNECTED_TO,wallet,WALLET_SYN_0073,SRC_001773,2025-11-22T19:36:25Z,0.76,EVD_113457,confirmed
REL_013458,wallet,WALLET_SYN_0067,TRANSACTED_WITH,wallet,WALLET_SYN_0073,SRC_000678,2025-11-22T19:36:25Z,0.76,EVD_113458,confirmed
REL_013459,wallet,WALLET_SYN_0114,CONNECTED_TO,wallet,WALLET_SYN_0201,SRC_002469,2025-09-21T18:00:37Z,0.29,EVD_113459,confirmed
REL_013460,wallet,WALLET_SYN_0114,TRANSACTED_WITH,wallet,WALLET_SYN_0201,SRC_001124,2025-09-21T18:00:37Z,0.29,EVD_113460,confirmed
REL_013461,wallet,WALLET_SYN_0081,CONNECTED_TO,wallet,WALLET_SYN_0175,SRC_002827,2026-08-20T00:00:00Z,0.46,EVD_113461,confirmed
REL_013462,wallet,WALLET_SYN_0081,TRANSACTED_WITH,wallet,WALLET_SYN_0175,SRC_004891,2026-08-20T00:00:00Z,0.46,EVD_113462,confirmed
REL_013463,wallet,WALLET_SYN_0201,CONNECTED_TO,wallet,WALLET_SYN_0106,SRC_000353,2024-06-28T21:36:22Z,0.27,EVD_113463,confirmed
REL_013464,wallet,WALLET_SYN_0201,TRANSACTED_WITH,wallet,WALLET_SYN_0106,SRC_005478,2024-06-28T21:36:22Z,0.27,EVD_113464,confirmed
REL_013465,wallet,WALLET_SYN_0105,CONNECTED_TO,wallet,WALLET_SYN_0199,SRC_002726,2026-08-14T00:00:00Z,0.46,EVD_113465,confirmed
REL_013466,wallet,WALLET_SYN_0105,TRANSACTED_WITH,wallet,WALLET_SYN_0199,SRC_005363,2026-08-14T00:00:00Z,0.46,EVD_113466,confirmed
REL_013467,wallet,WALLET_SYN_0044,CONNECTED_TO,wallet,WALLET_SYN_0182,SRC_001016,2026-08-31T17:09:54Z,0.61,EVD_113467,confirmed
REL_013468,wallet,WALLET_SYN_0044,TRANSACTED_WITH,wallet,WALLET_SYN_0182,SRC_005801,2026-08-31T17:09:54Z,0.61,EVD_113468,confirmed
REL_013469,wallet,WALLET_SYN_0090,CONNECTED_TO,wallet,WALLET_SYN_0143,SRC_004350,2025-08-16T10:13:48Z,0.35,EVD_113469,confirmed
REL_013470,wallet,WALLET_SYN_0090,TRANSACTED_WITH,wallet,WALLET_SYN_0143,SRC_003358,2025-08-16T10:13:48Z,0.35,EVD_113470,confirmed
REL_013471,wallet,WALLET_SYN_0098,CONNECTED_TO,wallet,WALLET_SYN_0016,SRC_001122,2026-08-16T00:00:00Z,0.74,EVD_113471,confirmed
REL_013472,wallet,WALLET_SYN_0098,TRANSACTED_WITH,wallet,WALLET_SYN_0016,SRC_002145,2026-08-16T00:00:00Z,0.74,EVD_113472,confirmed
REL_013473,wallet,WALLET_SYN_0052,CONNECTED_TO,wallet,WALLET_SYN_0119,SRC_002451,2026-01-22T04:37:32Z,0.73,EVD_113473,confirmed
REL_013474,wallet,WALLET_SYN_0052,TRANSACTED_WITH,wallet,WALLET_SYN_0119,SRC_004467,2026-01-22T04:37:32Z,0.73,EVD_113474,confirmed
REL_013475,wallet,WALLET_SYN_0130,CONNECTED_TO,wallet,WALLET_SYN_0109,SRC_002724,2026-08-20T00:00:00Z,0.59,EVD_113475,confirmed
REL_013476,wallet,WALLET_SYN_0130,TRANSACTED_WITH,wallet,WALLET_SYN_0109,SRC_005575,2026-08-20T00:00:00Z,0.59,EVD_113476,confirmed
REL_013477,wallet,WALLET_SYN_0168,CONNECTED_TO,wallet,WALLET_SYN_0206,SRC_000445,2025-05-12T13:12:42Z,0.81,EVD_113477,confirmed
REL_013478,wallet,WALLET_SYN_0168,TRANSACTED_WITH,wallet,WALLET_SYN_0206,SRC_005539,2025-05-12T13:12:42Z,0.81,EVD_113478,confirmed
REL_013479,wallet,WALLET_SYN_0119,CONNECTED_TO,wallet,WALLET_SYN_0023,SRC_002958,2026-05-28T01:20:48Z,0.19,EVD_113479,confirmed
REL_013480,wallet,WALLET_SYN_0119,TRANSACTED_WITH,wallet,WALLET_SYN_0023,SRC_003444,2026-05-28T01:20:48Z,0.19,EVD_113480,confirmed
REL_013481,wallet,WALLET_SYN_0054,CONNECTED_TO,wallet,WALLET_SYN_0043,SRC_002293,2026-08-28T00:00:00Z,0.23,EVD_113481,confirmed
REL_013482,wallet,WALLET_SYN_0054,TRANSACTED_WITH,wallet,WALLET_SYN_0043,SRC_000508,2026-08-28T00:00:00Z,0.23,EVD_113482,confirmed
REL_013483,wallet,WALLET_SYN_0031,CONNECTED_TO,wallet,WALLET_SYN_0004,SRC_004315,2026-08-28T00:00:00Z,0.43,EVD_113483,confirmed
REL_013484,wallet,WALLET_SYN_0031,TRANSACTED_WITH,wallet,WALLET_SYN_0004,SRC_005339,2026-08-28T00:00:00Z,0.43,EVD_113484,confirmed
REL_013485,wallet,WALLET_SYN_0202,CONNECTED_TO,wallet,WALLET_SYN_0022,SRC_003850,2026-08-06T00:00:00Z,0.9,EVD_113485,confirmed
REL_013486,wallet,WALLET_SYN_0202,TRANSACTED_WITH,wallet,WALLET_SYN_0022,SRC_004950,2026-08-06T00:00:00Z,0.9,EVD_113486,confirmed
REL_013487,wallet,WALLET_SYN_0076,CONNECTED_TO,wallet,WALLET_SYN_0033,SRC_001816,2025-05-26T18:08:11Z,0.18,EVD_113487,confirmed
REL_013488,wallet,WALLET_SYN_0076,TRANSACTED_WITH,wallet,WALLET_SYN_0033,SRC_002001,2025-05-26T18:08:11Z,0.18,EVD_113488,confirmed
REL_013489,wallet,WALLET_SYN_0182,CONNECTED_TO,wallet,WALLET_SYN_0042,SRC_000079,2026-05-20T12:53:27Z,0.71,EVD_113489,confirmed
REL_013490,wallet,WALLET_SYN_0182,TRANSACTED_WITH,wallet,WALLET_SYN_0042,SRC_003479,2026-05-20T12:53:27Z,0.71,EVD_113490,confirmed
REL_013491,wallet,WALLET_SYN_0215,CONNECTED_TO,wallet,WALLET_SYN_0105,SRC_004123,2026-04-07T04:42:59Z,0.62,EVD_113491,confirmed
REL_013492,wallet,WALLET_SYN_0215,TRANSACTED_WITH,wallet,WALLET_SYN_0105,SRC_003546,2026-04-07T04:42:59Z,0.62,EVD_113492,confirmed
REL_013493,wallet,WALLET_SYN_0077,CONNECTED_TO,wallet,WALLET_SYN_0196,SRC_001688,2025-12-15T22:38:20Z,0.68,EVD_113493,confirmed
REL_013494,wallet,WALLET_SYN_0077,TRANSACTED_WITH,wallet,WALLET_SYN_0196,SRC_003170,2025-12-15T22:38:20Z,0.68,EVD_113494,confirmed
REL_013495,wallet,WALLET_SYN_0132,CONNECTED_TO,wallet,WALLET_SYN_0082,SRC_005574,2026-08-24T00:00:00Z,0.85,EVD_113495,confirmed
REL_013496,wallet,WALLET_SYN_0132,TRANSACTED_WITH,wallet,WALLET_SYN_0082,SRC_004652,2026-08-24T00:00:00Z,0.85,EVD_113496,confirmed
REL_013497,wallet,WALLET_SYN_0193,CONNECTED_TO,wallet,WALLET_SYN_0025,SRC_002832,2025-12-30T21:36:22Z,0.47,EVD_113497,confirmed
REL_013498,wallet,WALLET_SYN_0193,TRANSACTED_WITH,wallet,WALLET_SYN_0025,SRC_005800,2025-12-30T21:36:22Z,0.47,EVD_113498,confirmed
REL_013499,wallet,WALLET_SYN_0154,CONNECTED_TO,wallet,WALLET_SYN_0005,SRC_003546,2026-08-13T00:00:00Z,0.88,EVD_113499,confirmed
REL_013500,wallet,WALLET_SYN_0154,TRANSACTED_WITH,wallet,WALLET_SYN_0005,SRC_004158,2026-08-13T00:00:00Z,0.88,EVD_113500,confirmed
REL_013501,wallet,WALLET_SYN_0092,CONNECTED_TO,wallet,WALLET_SYN_0118,SRC_002386,2026-08-01T04:42:59Z,0.75,EVD_113501,confirmed
REL_013502,wallet,WALLET_SYN_0092,TRANSACTED_WITH,wallet,WALLET_SYN_0118,SRC_001095,2026-08-01T04:42:59Z,0.75,EVD_113502,confirmed
REL_013503,wallet,WALLET_SYN_0092,CONNECTED_TO,wallet,WALLET_SYN_0010,SRC_005028,2026-08-23T00:00:00Z,0.13,EVD_113503,confirmed
REL_013504,wallet,WALLET_SYN_0092,TRANSACTED_WITH,wallet,WALLET_SYN_0010,SRC_005340,2026-08-23T00:00:00Z,0.13,EVD_113504,confirmed
REL_013505,wallet,WALLET_SYN_0159,CONNECTED_TO,wallet,WALLET_SYN_0122,SRC_003064,2024-06-22T04:37:32Z,0.8,EVD_113505,confirmed
REL_013506,wallet,WALLET_SYN_0159,TRANSACTED_WITH,wallet,WALLET_SYN_0122,SRC_000402,2024-06-22T04:37:32Z,0.8,EVD_113506,confirmed
REL_013507,wallet,WALLET_SYN_0132,CONNECTED_TO,wallet,WALLET_SYN_0200,SRC_000125,2026-07-14T20:05:11Z,0.52,EVD_113507,confirmed
REL_013508,wallet,WALLET_SYN_0132,TRANSACTED_WITH,wallet,WALLET_SYN_0200,SRC_004294,2026-07-14T20:05:11Z,0.52,EVD_113508,confirmed
REL_013509,wallet,WALLET_SYN_0176,CONNECTED_TO,wallet,WALLET_SYN_0205,SRC_000721,2026-08-02T00:00:00Z,0.65,EVD_113509,confirmed
REL_013510,wallet,WALLET_SYN_0176,TRANSACTED_WITH,wallet,WALLET_SYN_0205,SRC_003779,2026-08-02T00:00:00Z,0.65,EVD_113510,confirmed
REL_013511,wallet,WALLET_SYN_0061,CONNECTED_TO,wallet,WALLET_SYN_0039,SRC_001056,2026-08-06T00:00:00Z,0.6,EVD_113511,confirmed
REL_013512,wallet,WALLET_SYN_0061,TRANSACTED_WITH,wallet,WALLET_SYN_0039,SRC_003031,2026-08-06T00:00:00Z,0.6,EVD_113512,confirmed
REL_013513,wallet,WALLET_SYN_0137,CONNECTED_TO,wallet,WALLET_SYN_0010,SRC_005756,2025-09-13T14:13:34Z,0.2,EVD_113513,confirmed
REL_013514,wallet,WALLET_SYN_0137,TRANSACTED_WITH,wallet,WALLET_SYN_0010,SRC_004046,2025-09-13T14:13:34Z,0.2,EVD_113514,confirmed
REL_013515,wallet,WALLET_SYN_0081,CONNECTED_TO,wallet,WALLET_SYN_0026,SRC_001525,2026-04-04T18:43:51Z,0.61,EVD_113515,confirmed
REL_013516,wallet,WALLET_SYN_0081,TRANSACTED_WITH,wallet,WALLET_SYN_0026,SRC_001538,2026-04-04T18:43:51Z,0.61,EVD_113516,confirmed
REL_013517,wallet,WALLET_SYN_0135,CONNECTED_TO,wallet,WALLET_SYN_0071,SRC_004173,2025-10-31T10:59:17Z,0.49,EVD_113517,confirmed
REL_013518,wallet,WALLET_SYN_0135,TRANSACTED_WITH,wallet,WALLET_SYN_0071,SRC_005525,2025-10-31T10:59:17Z,0.49,EVD_113518,confirmed
REL_013519,wallet,WALLET_SYN_0067,CONNECTED_TO,wallet,WALLET_SYN_0123,SRC_001046,2025-09-23T10:20:14Z,0.61,EVD_113519,confirmed
REL_013520,wallet,WALLET_SYN_0067,TRANSACTED_WITH,wallet,WALLET_SYN_0123,SRC_001594,2025-09-23T10:20:14Z,0.61,EVD_113520,confirmed
REL_013521,wallet,WALLET_SYN_0032,CONNECTED_TO,wallet,WALLET_SYN_0120,SRC_000084,2026-08-14T00:00:00Z,0.65,EVD_113521,confirmed
REL_013522,wallet,WALLET_SYN_0032,TRANSACTED_WITH,wallet,WALLET_SYN_0120,SRC_005504,2026-08-14T00:00:00Z,0.65,EVD_113522,confirmed
REL_013523,wallet,WALLET_SYN_0132,CONNECTED_TO,wallet,WALLET_SYN_0055,SRC_005492,2024-12-12T20:28:06Z,0.62,EVD_113523,confirmed
REL_013524,wallet,WALLET_SYN_0132,TRANSACTED_WITH,wallet,WALLET_SYN_0055,SRC_001091,2024-12-12T20:28:06Z,0.62,EVD_113524,confirmed
REL_013525,wallet,WALLET_SYN_0195,CONNECTED_TO,wallet,WALLET_SYN_0173,SRC_004722,2025-08-05T22:06:12Z,0.39,EVD_113525,confirmed
REL_013526,wallet,WALLET_SYN_0195,TRANSACTED_WITH,wallet,WALLET_SYN_0173,SRC_004483,2025-08-05T22:06:12Z,0.39,EVD_113526,confirmed
REL_013527,wallet,WALLET_SYN_0100,CONNECTED_TO,wallet,WALLET_SYN_0110,SRC_000506,2026-08-19T00:00:00Z,0.81,EVD_113527,confirmed
REL_013528,wallet,WALLET_SYN_0100,TRANSACTED_WITH,wallet,WALLET_SYN_0110,SRC_005396,2026-08-19T00:00:00Z,0.81,EVD_113528,confirmed
REL_013529,wallet,WALLET_SYN_0075,CONNECTED_TO,wallet,WALLET_SYN_0118,SRC_003049,2025-02-27T18:40:31Z,0.32,EVD_113529,confirmed
REL_013530,wallet,WALLET_SYN_0075,TRANSACTED_WITH,wallet,WALLET_SYN_0118,SRC_003193,2025-02-27T18:40:31Z,0.32,EVD_113530,confirmed
REL_013531,wallet,WALLET_SYN_0060,CONNECTED_TO,wallet,WALLET_SYN_0147,SRC_005077,2026-08-07T00:00:00Z,0.5,EVD_113531,confirmed
REL_013532,wallet,WALLET_SYN_0060,TRANSACTED_WITH,wallet,WALLET_SYN_0147,SRC_003285,2026-08-07T00:00:00Z,0.5,EVD_113532,confirmed
REL_013533,wallet,WALLET_SYN_0064,CONNECTED_TO,wallet,WALLET_SYN_0162,SRC_005790,2024-12-11T10:59:17Z,0.74,EVD_113533,confirmed
REL_013534,wallet,WALLET_SYN_0064,TRANSACTED_WITH,wallet,WALLET_SYN_0162,SRC_001115,2024-12-11T10:59:17Z,0.74,EVD_113534,confirmed
REL_013535,wallet,WALLET_SYN_0159,CONNECTED_TO,wallet,WALLET_SYN_0144,SRC_001423,2025-01-13T10:20:14Z,0.73,EVD_113535,confirmed
REL_013536,wallet,WALLET_SYN_0159,TRANSACTED_WITH,wallet,WALLET_SYN_0144,SRC_005402,2025-01-13T10:20:14Z,0.73,EVD_113536,confirmed
REL_013537,wallet,WALLET_SYN_0085,CONNECTED_TO,wallet,WALLET_SYN_0160,SRC_005644,2026-01-13T13:12:42Z,0.53,EVD_113537,confirmed
REL_013538,wallet,WALLET_SYN_0085,TRANSACTED_WITH,wallet,WALLET_SYN_0160,SRC_001493,2026-01-13T13:12:42Z,0.53,EVD_113538,confirmed
REL_013539,wallet,WALLET_SYN_0033,CONNECTED_TO,wallet,WALLET_SYN_0130,SRC_005289,2026-08-24T00:00:00Z,0.68,EVD_113539,confirmed
REL_013540,wallet,WALLET_SYN_0033,TRANSACTED_WITH,wallet,WALLET_SYN_0130,SRC_002004,2026-08-24T00:00:00Z,0.68,EVD_113540,confirmed
REL_013541,wallet,WALLET_SYN_0139,CONNECTED_TO,wallet,WALLET_SYN_0117,SRC_001576,2026-08-13T00:00:00Z,0.95,EVD_113541,confirmed
REL_013542,wallet,WALLET_SYN_0139,TRANSACTED_WITH,wallet,WALLET_SYN_0117,SRC_000583,2026-08-13T00:00:00Z,0.95,EVD_113542,confirmed
REL_013543,wallet,WALLET_SYN_0013,CONNECTED_TO,wallet,WALLET_SYN_0047,SRC_004287,2026-08-30T12:12:24Z,0.33,EVD_113543,confirmed
REL_013544,wallet,WALLET_SYN_0013,TRANSACTED_WITH,wallet,WALLET_SYN_0047,SRC_001304,2026-08-30T12:12:24Z,0.33,EVD_113544,confirmed
REL_013545,wallet,WALLET_SYN_0137,CONNECTED_TO,wallet,WALLET_SYN_0190,SRC_002660,2024-08-15T08:56:39Z,0.68,EVD_113545,confirmed
REL_013546,wallet,WALLET_SYN_0137,TRANSACTED_WITH,wallet,WALLET_SYN_0190,SRC_002877,2024-08-15T08:56:39Z,0.68,EVD_113546,confirmed
REL_013547,wallet,WALLET_SYN_0219,CONNECTED_TO,wallet,WALLET_SYN_0178,SRC_000320,2026-04-01T19:31:51Z,0.68,EVD_113547,confirmed
REL_013548,wallet,WALLET_SYN_0219,TRANSACTED_WITH,wallet,WALLET_SYN_0178,SRC_000435,2026-04-01T19:31:51Z,0.68,EVD_113548,confirmed
REL_013549,wallet,WALLET_SYN_0035,CONNECTED_TO,wallet,WALLET_SYN_0145,SRC_002763,2026-08-16T00:00:00Z,0.31,EVD_113549,confirmed
REL_013550,wallet,WALLET_SYN_0035,TRANSACTED_WITH,wallet,WALLET_SYN_0145,SRC_003309,2026-08-16T00:00:00Z,0.31,EVD_113550,confirmed
REL_013551,wallet,WALLET_SYN_0218,CONNECTED_TO,wallet,WALLET_SYN_0178,SRC_003733,2026-07-04T13:33:59Z,0.71,EVD_113551,confirmed
REL_013552,wallet,WALLET_SYN_0218,TRANSACTED_WITH,wallet,WALLET_SYN_0178,SRC_002366,2026-07-04T13:33:59Z,0.71,EVD_113552,confirmed
REL_013553,wallet,WALLET_SYN_0190,CONNECTED_TO,wallet,WALLET_SYN_0078,SRC_000060,2026-01-02T07:17:31Z,0.79,EVD_113553,confirmed
REL_013554,wallet,WALLET_SYN_0190,TRANSACTED_WITH,wallet,WALLET_SYN_0078,SRC_004809,2026-01-02T07:17:31Z,0.79,EVD_113554,confirmed
REL_013555,wallet,WALLET_SYN_0115,CONNECTED_TO,wallet,WALLET_SYN_0058,SRC_002214,2025-09-11T10:20:14Z,0.66,EVD_113555,confirmed
REL_013556,wallet,WALLET_SYN_0115,TRANSACTED_WITH,wallet,WALLET_SYN_0058,SRC_002682,2025-09-11T10:20:14Z,0.66,EVD_113556,confirmed
REL_013557,wallet,WALLET_SYN_0076,CONNECTED_TO,wallet,WALLET_SYN_0066,SRC_005378,2026-07-20T19:15:51Z,0.88,EVD_113557,confirmed
REL_013558,wallet,WALLET_SYN_0076,TRANSACTED_WITH,wallet,WALLET_SYN_0066,SRC_003876,2026-07-20T19:15:51Z,0.88,EVD_113558,confirmed
REL_013559,wallet,WALLET_SYN_0005,CONNECTED_TO,wallet,WALLET_SYN_0113,SRC_002193,2026-08-13T00:00:00Z,0.78,EVD_113559,confirmed
REL_013560,wallet,WALLET_SYN_0005,TRANSACTED_WITH,wallet,WALLET_SYN_0113,SRC_002371,2026-08-13T00:00:00Z,0.78,EVD_113560,confirmed
REL_013561,wallet,WALLET_SYN_0004,CONNECTED_TO,wallet,WALLET_SYN_0136,SRC_004035,2025-11-03T00:39:48Z,0.27,EVD_113561,confirmed
REL_013562,wallet,WALLET_SYN_0004,TRANSACTED_WITH,wallet,WALLET_SYN_0136,SRC_001718,2025-11-03T00:39:48Z,0.27,EVD_113562,confirmed
REL_013563,wallet,WALLET_SYN_0200,CONNECTED_TO,wallet,WALLET_SYN_0165,SRC_005079,2026-08-23T00:00:00Z,0.89,EVD_113563,confirmed
REL_013564,wallet,WALLET_SYN_0200,TRANSACTED_WITH,wallet,WALLET_SYN_0165,SRC_003518,2026-08-23T00:00:00Z,0.89,EVD_113564,confirmed
REL_013565,wallet,WALLET_SYN_0111,CONNECTED_TO,wallet,WALLET_SYN_0150,SRC_004284,2026-08-11T00:00:00Z,0.68,EVD_113565,confirmed
REL_013566,wallet,WALLET_SYN_0111,TRANSACTED_WITH,wallet,WALLET_SYN_0150,SRC_002528,2026-08-11T00:00:00Z,0.68,EVD_113566,confirmed
REL_013567,wallet,WALLET_SYN_0038,CONNECTED_TO,wallet,WALLET_SYN_0052,SRC_004396,2026-08-30T00:00:00Z,0.8,EVD_113567,confirmed
REL_013568,wallet,WALLET_SYN_0038,TRANSACTED_WITH,wallet,WALLET_SYN_0052,SRC_001844,2026-08-30T00:00:00Z,0.8,EVD_113568,confirmed
REL_013569,wallet,WALLET_SYN_0150,CONNECTED_TO,wallet,WALLET_SYN_0069,SRC_002575,2026-08-26T00:00:00Z,0.79,EVD_113569,confirmed
REL_013570,wallet,WALLET_SYN_0150,TRANSACTED_WITH,wallet,WALLET_SYN_0069,SRC_001818,2026-08-26T00:00:00Z,0.79,EVD_113570,confirmed
REL_013571,wallet,WALLET_SYN_0022,CONNECTED_TO,wallet,WALLET_SYN_0082,SRC_001096,2026-09-01T00:00:00Z,0.42,EVD_113571,confirmed
REL_013572,wallet,WALLET_SYN_0022,TRANSACTED_WITH,wallet,WALLET_SYN_0082,SRC_003267,2026-09-01T00:00:00Z,0.42,EVD_113572,confirmed
REL_013573,wallet,WALLET_SYN_0162,CONNECTED_TO,wallet,WALLET_SYN_0097,SRC_004038,2025-07-16T07:17:31Z,0.23,EVD_113573,confirmed
REL_013574,wallet,WALLET_SYN_0162,TRANSACTED_WITH,wallet,WALLET_SYN_0097,SRC_001964,2025-07-16T07:17:31Z,0.23,EVD_113574,confirmed
REL_013575,wallet,WALLET_SYN_0020,CONNECTED_TO,wallet,WALLET_SYN_0218,SRC_001765,2026-08-02T00:00:00Z,0.78,EVD_113575,confirmed
REL_013576,wallet,WALLET_SYN_0020,TRANSACTED_WITH,wallet,WALLET_SYN_0218,SRC_002962,2026-08-02T00:00:00Z,0.78,EVD_113576,confirmed
REL_013577,wallet,WALLET_SYN_0220,CONNECTED_TO,wallet,WALLET_SYN_0021,SRC_004429,2026-08-10T00:00:00Z,0.65,EVD_113577,confirmed
REL_013578,wallet,WALLET_SYN_0220,TRANSACTED_WITH,wallet,WALLET_SYN_0021,SRC_004368,2026-08-10T00:00:00Z,0.65,EVD_113578,confirmed
REL_013579,wallet,WALLET_SYN_0063,CONNECTED_TO,wallet,WALLET_SYN_0209,SRC_000844,2026-01-31T01:20:48Z,0.33,EVD_113579,confirmed
REL_013580,wallet,WALLET_SYN_0063,TRANSACTED_WITH,wallet,WALLET_SYN_0209,SRC_000370,2026-01-31T01:20:48Z,0.33,EVD_113580,confirmed
REL_013581,wallet,WALLET_SYN_0098,CONNECTED_TO,wallet,WALLET_SYN_0202,SRC_005033,2026-08-30T00:00:00Z,0.49,EVD_113581,confirmed
REL_013582,wallet,WALLET_SYN_0098,TRANSACTED_WITH,wallet,WALLET_SYN_0202,SRC_005385,2026-08-30T00:00:00Z,0.49,EVD_113582,confirmed
REL_013583,wallet,WALLET_SYN_0075,CONNECTED_TO,wallet,WALLET_SYN_0079,SRC_003351,2026-02-19T00:47:04Z,0.5,EVD_113583,confirmed
REL_013584,wallet,WALLET_SYN_0075,TRANSACTED_WITH,wallet,WALLET_SYN_0079,SRC_000885,2026-02-19T00:47:04Z,0.5,EVD_113584,confirmed
REL_013585,wallet,WALLET_SYN_0179,CONNECTED_TO,wallet,WALLET_SYN_0142,SRC_001523,2026-04-25T07:17:31Z,0.69,EVD_113585,confirmed
REL_013586,wallet,WALLET_SYN_0179,TRANSACTED_WITH,wallet,WALLET_SYN_0142,SRC_002914,2026-04-25T07:17:31Z,0.69,EVD_113586,confirmed
REL_013587,wallet,WALLET_SYN_0167,CONNECTED_TO,wallet,WALLET_SYN_0093,SRC_003939,2026-08-03T00:00:00Z,0.69,EVD_113587,confirmed
REL_013588,wallet,WALLET_SYN_0167,TRANSACTED_WITH,wallet,WALLET_SYN_0093,SRC_001225,2026-08-03T00:00:00Z,0.69,EVD_113588,confirmed
REL_013589,wallet,WALLET_SYN_0133,CONNECTED_TO,wallet,WALLET_SYN_0002,SRC_001344,2026-06-29T11:56:59Z,0.57,EVD_113589,confirmed
REL_013590,wallet,WALLET_SYN_0133,TRANSACTED_WITH,wallet,WALLET_SYN_0002,SRC_001842,2026-06-29T11:56:59Z,0.57,EVD_113590,confirmed
REL_013591,wallet,WALLET_SYN_0117,CONNECTED_TO,wallet,WALLET_SYN_0092,SRC_000146,2026-08-17T00:00:00Z,0.71,EVD_113591,confirmed
REL_013592,wallet,WALLET_SYN_0117,TRANSACTED_WITH,wallet,WALLET_SYN_0092,SRC_002043,2026-08-17T00:00:00Z,0.71,EVD_113592,confirmed
REL_013593,wallet,WALLET_SYN_0158,CONNECTED_TO,wallet,WALLET_SYN_0184,SRC_001865,2026-04-07T01:12:14Z,0.96,EVD_113593,confirmed
REL_013594,wallet,WALLET_SYN_0158,TRANSACTED_WITH,wallet,WALLET_SYN_0184,SRC_002944,2026-04-07T01:12:14Z,0.96,EVD_113594,confirmed
REL_013595,wallet,WALLET_SYN_0015,CONNECTED_TO,wallet,WALLET_SYN_0127,SRC_000817,2025-11-11T13:12:42Z,0.7,EVD_113595,confirmed
REL_013596,wallet,WALLET_SYN_0015,TRANSACTED_WITH,wallet,WALLET_SYN_0127,SRC_001870,2025-11-11T13:12:42Z,0.7,EVD_113596,confirmed
REL_013597,wallet,WALLET_SYN_0121,CONNECTED_TO,wallet,WALLET_SYN_0022,SRC_000695,2024-11-22T11:56:59Z,0.8,EVD_113597,confirmed
REL_013598,wallet,WALLET_SYN_0121,TRANSACTED_WITH,wallet,WALLET_SYN_0022,SRC_002572,2024-11-22T11:56:59Z,0.8,EVD_113598,confirmed
REL_013599,wallet,WALLET_SYN_0163,CONNECTED_TO,wallet,WALLET_SYN_0013,SRC_003050,2026-02-16T20:28:06Z,0.51,EVD_113599,confirmed
REL_013600,wallet,WALLET_SYN_0163,TRANSACTED_WITH,wallet,WALLET_SYN_0013,SRC_002678,2026-02-16T20:28:06Z,0.51,EVD_113600,confirmed
